run_id,calls,units,segments,w_avg_p50_resp_min,w_avg_p90_resp_min,w_avg_avg_resp_min
20251130T061104Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061108Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061111Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061114Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061118Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061121Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061123Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061127Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061131Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061134Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061138Z,63185.0,30.0,2713.0,4.806736734567546,10.804779642947166,6.029546339469583
20251130T061143Z,63185.0,30.0,2713.0,4.395423417745562,10.542091870230784,5.744413785000432
20251130T061147Z,63185.0,30.0,2713.0,4.18925329150929,10.598160852773509,5.656992707970037
20251130T061152Z,63185.0,30.0,2713.0,4.179313096690485,10.14837668099688,5.575903237418331
20251130T061156Z,63185.0,30.0,2713.0,4.199243917973551,10.22457262021745,5.602431632159699
20251130T061201Z,63185.0,30.0,2713.0,4.961750450280108,11.40071937719526,6.326387422374922
20251130T061205Z,63185.0,30.0,2713.0,4.868610128952966,11.423278645971084,6.288167444128902
20251130T061209Z,63185.0,30.0,2713.0,4.875442095249278,11.25359904287432,6.238164395813596
20251130T061213Z,63185.0,30.0,2713.0,4.9261512571853,11.141043768257296,6.229261074216596
20251130T061217Z,63185.0,30.0,2713.0,4.244766237275442,10.983873478286554,5.839552519343199
20251130T061221Z,63185.0,30.0,2713.0,4.300019002876827,10.786060299480818,5.787400435140425
20251130T061225Z,63185.0,30.0,2713.0,4.273062401541844,10.807153318295551,5.811789085968908
20251130T061230Z,63185.0,30.0,2713.0,4.103961012214654,10.872057127689486,5.682005024303954
20251130T061234Z,63185.0,30.0,2713.0,4.109765718327923,10.87962558799684,5.689202396438465
20251130T061238Z,63185.0,30.0,2713.0,4.113940532370235,10.526443595573236,5.643341233271154
20251130T061242Z,63185.0,30.0,2713.0,4.030748090735485,9.746612818871672,5.347298703586394
20251130T061246Z,63185.0,30.0,2713.0,4.033829298539886,10.267538339266835,5.4465153172486485
20251130T061251Z,63185.0,30.0,2713.0,4.015522297060676,9.844255185867429,5.34437882488418
20251130T061255Z,63185.0,30.0,2713.0,4.015522297060676,9.844255185867429,5.34437882488418
20251130T061259Z,63185.0,30.0,2713.0,4.2758963643948,10.281129446701126,5.578053945459337
20251130T061303Z,63185.0,30.0,2713.0,4.199653447291848,9.84402056175487,5.477686421189698
20251130T061307Z,63185.0,30.0,2713.0,4.233522023167957,9.81530180508658,5.467977872185669
20251130T061312Z,63185.0,30.0,2713.0,4.123222055042167,10.360094143734806,5.545316827689628
20251130T061316Z,63185.0,30.0,2713.0,4.126743979890213,10.357050964980798,5.544776547003083
20251130T061320Z,63185.0,30.0,2713.0,4.1553671817421485,9.78578136521892,5.417086175422268
20251130T061324Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061327Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061330Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061333Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061337Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061340Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061344Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061348Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061350Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T061354Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T061359Z,63185.0,30.0,2713.0,4.656118623682011,10.561727820331305,5.920691925888509
20251130T061403Z,63185.0,30.0,2713.0,4.306742457737076,10.17674226659221,5.625821062483642
20251130T061408Z,63185.0,30.0,2713.0,4.123689626375755,10.532378407295807,5.578911188972286
20251130T061412Z,63185.0,30.0,2713.0,4.085630662355029,9.938554739461692,5.469651568958286
20251130T061417Z,63185.0,30.0,2713.0,4.130301293658003,10.035627686910365,5.486569001655127
20251130T061421Z,63185.0,30.0,2713.0,4.9089625629517,11.096492385530864,6.215064141799455
20251130T061425Z,63185.0,30.0,2713.0,4.807813958197277,11.316885890750768,6.175964972342431
20251130T061429Z,63185.0,30.0,2713.0,4.83873719529474,10.96708220098484,6.104175101849807
20251130T061433Z,63185.0,30.0,2713.0,4.767596857670982,10.82754591753636,6.070874111134325
20251130T061437Z,63185.0,30.0,2713.0,4.157595500738215,10.61634194785624,5.704037204017074
20251130T061441Z,63185.0,30.0,2713.0,4.146607824043564,10.47392307297098,5.6607277518088
20251130T061446Z,63185.0,30.0,2713.0,4.180630783827847,10.699425061147007,5.7107679144495025
20251130T061450Z,63185.0,30.0,2713.0,4.067716301881155,10.42821929827725,5.566506988222852
20251130T061454Z,63185.0,30.0,2713.0,4.045610382451424,10.294603268817834,5.525938632197658
20251130T061458Z,63185.0,30.0,2713.0,4.062713889661462,10.306292210063733,5.514074563373473
20251130T061502Z,63185.0,30.0,2713.0,3.945069171665918,9.627794425760138,5.277081007769768
20251130T061506Z,63185.0,30.0,2713.0,3.923485745714642,10.24162460146412,5.401183588865683
20251130T061510Z,63185.0,30.0,2713.0,3.929165334474551,9.643132379727154,5.263016291170544
20251130T061514Z,63185.0,30.0,2713.0,3.925266704292664,9.622314911773376,5.268152807316489
20251130T061519Z,63185.0,30.0,2713.0,4.268783958218497,10.18997026048522,5.542059398204326
20251130T061523Z,63185.0,30.0,2713.0,4.214521470291108,9.715958887063213,5.447387758737077
20251130T061527Z,63185.0,30.0,2713.0,4.2137389148998174,9.743134519506285,5.456772839105759
20251130T061531Z,63185.0,30.0,2713.0,4.105614007390713,10.300956263254154,5.509866759672701
20251130T061535Z,63185.0,30.0,2713.0,4.133834634178454,10.26602312039639,5.49829388630542
20251130T061539Z,63185.0,30.0,2713.0,4.036976273248632,9.587403963429429,5.336686370154555
20251130T061543Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061546Z,63185.0,30.0,2713.0,3.9239224858223474,9.615331058904388,5.260700028353126
20251130T061549Z,63185.0,30.0,2713.0,3.9239224858223474,9.615331058904388,5.260700028353126
20251130T061553Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061557Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061600Z,63185.0,30.0,2713.0,3.9239224858223474,9.615331058904388,5.260700028353126
20251130T061603Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061607Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061610Z,63185.0,30.0,2713.0,3.9239224858223474,9.615331058904388,5.260700028353126
20251130T061614Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061618Z,63185.0,30.0,2713.0,4.706879784828277,10.566924980826496,5.9125904987615945
20251130T061623Z,63185.0,30.0,2713.0,4.6322804963576685,10.867745352259687,5.9647187909278205
20251130T061627Z,63185.0,30.0,2713.0,4.656118623682011,10.561727820331305,5.920691925888509
20251130T061632Z,63185.0,30.0,2713.0,4.676286608081913,10.592144571957888,5.906369271426031
20251130T061636Z,63185.0,30.0,2713.0,4.319299912963836,10.617032293995557,5.715396378656997
20251130T061641Z,63185.0,30.0,2713.0,4.306742457737076,10.17674226659221,5.625821062483642
20251130T061645Z,63185.0,30.0,2713.0,4.315352369740364,10.237626042067324,5.624849145733493
20251130T061649Z,63185.0,30.0,2713.0,4.123689626375755,10.532378407295807,5.578911188972286
20251130T061654Z,63185.0,30.0,2713.0,4.179575515250839,10.45067255117476,5.59869856930082
20251130T061658Z,63185.0,30.0,2713.0,4.130301293658003,10.035627686910365,5.486569001655127
20251130T061703Z,63185.0,30.0,2713.0,4.819152943162113,11.302438998241888,6.2506624525285455
20251130T061707Z,63185.0,30.0,2713.0,4.9089625629517,11.096492385530864,6.215064141799455
20251130T061711Z,63185.0,30.0,2713.0,4.944799980454322,11.10900545769089,6.241550384373352
20251130T061715Z,63185.0,30.0,2713.0,4.807813958197277,11.316885890750768,6.175964972342431
20251130T061719Z,63185.0,30.0,2713.0,4.810923415363813,11.249672943304404,6.171525892667971
20251130T061723Z,63185.0,30.0,2713.0,4.767596857670982,10.82754591753636,6.070874111134325
20251130T061728Z,63185.0,30.0,2713.0,4.157595500738215,10.61634194785624,5.703916631170579
20251130T061732Z,63185.0,30.0,2713.0,4.191037036508584,10.77677836199742,5.744326611200477
20251130T061736Z,63185.0,30.0,2713.0,4.180630783827847,10.699425061147007,5.7107679144495025
20251130T061740Z,63185.0,30.0,2713.0,4.045610382451424,10.294603268817834,5.525938632197658
20251130T061744Z,63185.0,30.0,2713.0,3.9845087973132567,10.235125673469144,5.422524827804753
20251130T061749Z,63185.0,30.0,2713.0,3.945069171665918,9.627794425760138,5.277081007769768
20251130T061753Z,63185.0,30.0,2713.0,3.947419293079835,9.622915726652952,5.2985289116272085
20251130T061757Z,63185.0,30.0,2713.0,3.923485745714642,10.24162460146412,5.401183588865683
20251130T061801Z,63185.0,30.0,2713.0,3.921892784895727,10.24162460146412,5.40112407570316
20251130T061805Z,63185.0,30.0,2713.0,3.925266704292664,9.622314911773376,5.268152807316489
20251130T061810Z,63185.0,30.0,2713.0,4.268783958218497,10.18997026048522,5.542059398204326
20251130T061814Z,63185.0,30.0,2713.0,4.222268093800861,10.302007073156451,5.565148197288984
20251130T061818Z,63185.0,30.0,2713.0,4.2137389148998174,9.743134519506285,5.456772839105759
20251130T061822Z,63185.0,30.0,2713.0,4.132670891340633,10.26602312039639,5.498233031387975
20251130T061826Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061830Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061833Z,63185.0,30.0,2713.0,3.9239224858223474,9.615331058904388,5.260700028353126
20251130T061837Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061840Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T061845Z,63185.0,30.0,2713.0,4.806736734567546,10.804779642947166,6.029546339469583
20251130T061850Z,63185.0,30.0,2713.0,4.395423417745562,10.542091870230784,5.744413785000432
20251130T061854Z,63185.0,30.0,2713.0,4.18925329150929,10.598160852773509,5.656992707970037
20251130T061859Z,63185.0,30.0,2713.0,4.179313096690485,10.14837668099688,5.575903237418331
20251130T061903Z,63185.0,30.0,2713.0,4.199243917973551,10.22457262021745,5.602431632159699
20251130T061907Z,63185.0,30.0,2713.0,4.961750450280108,11.40071937719526,6.326387422374922
20251130T061912Z,63185.0,30.0,2713.0,4.868610128952966,11.423278645971084,6.288167444128902
20251130T061916Z,63185.0,30.0,2713.0,4.875442095249278,11.25359904287432,6.238164395813596
20251130T061920Z,63185.0,30.0,2713.0,4.9261512571853,11.141043768257296,6.229261074216596
20251130T061924Z,63185.0,30.0,2713.0,4.244766237275442,10.983873478286554,5.839552519343199
20251130T061928Z,63185.0,30.0,2713.0,4.300019002876827,10.786060299480818,5.787400435140425
20251130T061933Z,63185.0,30.0,2713.0,4.273062401541844,10.807153318295551,5.811789085968908
20251130T061937Z,63185.0,30.0,2713.0,4.103961012214654,10.872057127689486,5.682005024303954
20251130T061941Z,63185.0,30.0,2713.0,4.109765718327923,10.87962558799684,5.689202396438465
20251130T061945Z,63185.0,30.0,2713.0,4.113940532370235,10.526443595573236,5.643341233271154
20251130T061949Z,63185.0,30.0,2713.0,4.030748090735485,9.746612818871672,5.347298703586394
20251130T061954Z,63185.0,30.0,2713.0,4.033829298539886,10.267538339266835,5.4465153172486485
20251130T061958Z,63185.0,30.0,2713.0,4.015522297060676,9.844255185867429,5.34437882488418
20251130T062002Z,63185.0,30.0,2713.0,4.015522297060676,9.844255185867429,5.34437882488418
20251130T062006Z,63185.0,30.0,2713.0,4.2758963643948,10.281129446701126,5.578053945459337
20251130T062011Z,63185.0,30.0,2713.0,4.199653447291848,9.84402056175487,5.477686421189698
20251130T062015Z,63185.0,30.0,2713.0,4.233522023167957,9.81530180508658,5.467977872185669
20251130T062019Z,63185.0,30.0,2713.0,4.123222055042167,10.360094143734806,5.545316827689628
20251130T062023Z,63185.0,30.0,2713.0,4.126743979890213,10.357050964980798,5.544776547003083
20251130T062027Z,63185.0,30.0,2713.0,4.1553671817421485,9.78578136521892,5.417086175422268
20251130T062031Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062034Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T062037Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T062041Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062045Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062048Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T062052Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062055Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062058Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T062102Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062107Z,63185.0,30.0,2713.0,4.913298376561439,10.935603708015572,6.109010920262137
20251130T062111Z,63185.0,30.0,2713.0,4.763968270480898,11.05770383274868,6.087125302313419
20251130T062116Z,63185.0,30.0,2713.0,4.806736734567546,10.804779642947166,6.029546339469583
20251130T062120Z,63185.0,30.0,2713.0,4.768836453732641,10.853486166075898,6.051419718224401
20251130T062125Z,63185.0,30.0,2713.0,4.421231627505564,10.69547730697978,5.788872546172961
20251130T062129Z,63185.0,30.0,2713.0,4.395423417745562,10.542091870230784,5.744413785000432
20251130T062134Z,63185.0,30.0,2713.0,4.4493359655047415,10.48227625700768,5.74198817888926
20251130T062139Z,63185.0,30.0,2713.0,4.18925329150929,10.598160852773509,5.656992707970037
20251130T062143Z,63185.0,30.0,2713.0,4.263826575065769,10.549253938570724,5.691448055008905
20251130T062148Z,63185.0,30.0,2713.0,4.199243917973551,10.22457262021745,5.602431632159699
20251130T062152Z,63185.0,30.0,2713.0,5.056899206394665,11.721749658075844,6.411295081118511
20251130T062156Z,63185.0,30.0,2713.0,4.961750450280108,11.40071937719526,6.326387422374922
20251130T062200Z,63185.0,30.0,2713.0,5.023110818434676,11.598296967313397,6.376666331894555
20251130T062205Z,63185.0,30.0,2713.0,4.868610128952966,11.423278645971084,6.288167444128902
20251130T062209Z,63185.0,30.0,2713.0,4.8797120507290135,11.478793126207806,6.305775356367921
20251130T062213Z,63185.0,30.0,2713.0,4.9261512571853,11.141043768257296,6.229261074216596
20251130T062217Z,63185.0,30.0,2713.0,4.244766237275442,10.983873478286554,5.839552519343199
20251130T062221Z,63185.0,30.0,2713.0,4.236448084874724,10.963238697678417,5.831170036739541
20251130T062226Z,63185.0,30.0,2713.0,4.273062401541844,10.807153318295551,5.811789085968908
20251130T062230Z,63185.0,30.0,2713.0,4.109765718327923,10.87962558799684,5.689202396438465
20251130T062234Z,63185.0,30.0,2713.0,4.049594419805181,10.263331723656265,5.470428301941948
20251130T062238Z,63185.0,30.0,2713.0,4.030748090735485,9.746612818871672,5.347298703586394
20251130T062243Z,63185.0,30.0,2713.0,4.0423241715305425,9.745529664729466,5.35310991237803
20251130T062247Z,63185.0,30.0,2713.0,4.033829298539886,10.267538339266835,5.4465153172486485
20251130T062251Z,63185.0,30.0,2713.0,4.033829298539886,10.267538339266835,5.4465153172486485
20251130T062255Z,63185.0,30.0,2713.0,4.015522297060676,9.844255185867429,5.34437882488418
20251130T062259Z,63185.0,30.0,2713.0,4.2758963643948,10.281129446701126,5.578053945459337
20251130T062304Z,63185.0,30.0,2713.0,4.301723446944201,10.302852956053362,5.5986348120198395
20251130T062308Z,63185.0,30.0,2713.0,4.233522023167957,9.81530180508658,5.467977872185669
20251130T062312Z,63185.0,30.0,2713.0,4.126743979890213,10.357050964980798,5.544776547003083
20251130T062316Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062320Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062323Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T062327Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062330Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062335Z,63185.0,30.0,2713.0,4.706879784828277,10.566924980826496,5.9125904987615945
20251130T062339Z,63185.0,30.0,2713.0,4.6322804963576685,10.867745352259687,5.9647187909278205
20251130T062344Z,63185.0,30.0,2713.0,4.656118623682011,10.561727820331305,5.920691925888509
20251130T062348Z,63185.0,30.0,2713.0,4.676286608081913,10.592144571957888,5.906369271426031
20251130T062353Z,63185.0,30.0,2713.0,4.319299912963836,10.617032293995557,5.715396378656997
20251130T062357Z,63185.0,30.0,2713.0,4.306742457737076,10.17674226659221,5.625821062483642
20251130T062402Z,63185.0,30.0,2713.0,4.315352369740364,10.237626042067324,5.624849145733493
20251130T062407Z,63185.0,30.0,2713.0,4.123689626375755,10.532378407295807,5.578911188972286
20251130T062411Z,63185.0,30.0,2713.0,4.179575515250839,10.45067255117476,5.59869856930082
20251130T062416Z,63185.0,30.0,2713.0,4.130301293658003,10.035627686910365,5.486569001655127
20251130T062420Z,63185.0,30.0,2713.0,4.819152943162113,11.302438998241888,6.2506624525285455
20251130T062424Z,63185.0,30.0,2713.0,4.9089625629517,11.096492385530864,6.215064141799455
20251130T062428Z,63185.0,30.0,2713.0,4.944799980454322,11.10900545769089,6.241550384373352
20251130T062432Z,63185.0,30.0,2713.0,4.807813958197277,11.316885890750768,6.175964972342431
20251130T062437Z,63185.0,30.0,2713.0,4.810923415363813,11.249672943304404,6.171525892667971
20251130T062441Z,63185.0,30.0,2713.0,4.767596857670982,10.82754591753636,6.070874111134325
20251130T062445Z,63185.0,30.0,2713.0,4.157595500738215,10.61634194785624,5.703916631170579
20251130T062449Z,63185.0,30.0,2713.0,4.191037036508584,10.77677836199742,5.744326611200477
20251130T062453Z,63185.0,30.0,2713.0,4.180630783827847,10.699425061147007,5.7107679144495025
20251130T062458Z,63185.0,30.0,2713.0,4.045610382451424,10.294603268817834,5.525938632197658
20251130T062502Z,63185.0,30.0,2713.0,3.9845087973132567,10.235125673469144,5.422524827804753
20251130T062506Z,63185.0,30.0,2713.0,3.945069171665918,9.627794425760138,5.277081007769768
20251130T062510Z,63185.0,30.0,2713.0,3.947419293079835,9.622915726652952,5.2985289116272085
20251130T062515Z,63185.0,30.0,2713.0,3.923485745714642,10.24162460146412,5.401183588865683
20251130T062519Z,63185.0,30.0,2713.0,3.921892784895727,10.24162460146412,5.40112407570316
20251130T062523Z,63185.0,30.0,2713.0,3.925266704292664,9.622314911773376,5.268152807316489
20251130T062527Z,63185.0,30.0,2713.0,4.268783958218497,10.18997026048522,5.542059398204326
20251130T062532Z,63185.0,30.0,2713.0,4.222268093800861,10.302007073156451,5.565148197288984
20251130T062536Z,63185.0,30.0,2713.0,4.2137389148998174,9.743134519506285,5.456772839105759
20251130T062540Z,63185.0,30.0,2713.0,4.132670891340633,10.26602312039639,5.498233031387975
20251130T062544Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T062548Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T062551Z,63185.0,30.0,2713.0,3.9239224858223474,9.615331058904388,5.260700028353126
20251130T062554Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T062558Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T062602Z,63185.0,30.0,2713.0,4.757991165353903,11.052647737610094,6.057101501097211
20251130T062607Z,63185.0,30.0,2713.0,4.706879784828277,10.566924980826496,5.9125904987615945
20251130T062611Z,63185.0,30.0,2713.0,4.78860126378764,10.638449111983965,5.9556119221653825
20251130T062616Z,63185.0,30.0,2713.0,4.6322804963576685,10.867745352259687,5.9647187909278205
20251130T062620Z,63185.0,30.0,2713.0,4.673116630787926,10.830358414429693,5.948541934111641
20251130T062625Z,63185.0,30.0,2713.0,4.676286608081913,10.592144571957888,5.906369271426031
20251130T062629Z,63185.0,30.0,2713.0,4.319299912963836,10.617032293995557,5.715396378656997
20251130T062634Z,63185.0,30.0,2713.0,4.309457364673743,10.60177586990639,5.707976709763759
20251130T062638Z,63185.0,30.0,2713.0,4.315352369740364,10.237626042067324,5.624849145733493
20251130T062643Z,63185.0,30.0,2713.0,4.179575515250839,10.45067255117476,5.59869856930082
20251130T062647Z,63185.0,30.0,2713.0,4.819152943162113,11.302438998241888,6.2506624525285455
20251130T062651Z,63185.0,30.0,2713.0,4.897236075597204,11.46374363320593,6.279021347001958
20251130T062655Z,63185.0,30.0,2713.0,4.944799980454322,11.10900545769089,6.241550384373352
20251130T062659Z,63185.0,30.0,2713.0,4.810923415363813,11.249672943304404,6.171525892667971
20251130T062703Z,63185.0,30.0,2713.0,4.191037036508584,10.77677836199742,5.744326611200477
20251130T062707Z,63185.0,30.0,2713.0,3.9845087973132567,10.235125673469144,5.422524827804753
20251130T062712Z,63185.0,30.0,2713.0,4.000578492114214,10.235125673469144,5.426706633316699
20251130T062716Z,63185.0,30.0,2713.0,3.947419293079835,9.622915726652952,5.2985289116272085
20251130T062720Z,63185.0,30.0,2713.0,3.921892784895727,10.24162460146412,5.40112407570316
20251130T062724Z,63185.0,30.0,2713.0,4.222268093800861,10.302007073156451,5.565148197288984
20251130T062728Z,63185.0,30.0,2713.0,3.947190097222531,10.176391543888982,5.379426296732244
20251130T062732Z,63185.0,30.0,2713.0,4.913298376561439,10.935603708015572,6.109010920262137
20251130T062737Z,63185.0,30.0,2713.0,4.763968270480898,11.05770383274868,6.087125302313419
20251130T062741Z,63185.0,30.0,2713.0,4.806736734567546,10.804779642947166,6.029546339469583
20251130T062745Z,63185.0,30.0,2713.0,4.768836453732641,10.853486166075898,6.051419718224401
20251130T062750Z,63185.0,30.0,2713.0,4.421231627505564,10.69547730697978,5.788872546172961
20251130T062754Z,63185.0,30.0,2713.0,4.395423417745562,10.542091870230784,5.744413785000432
20251130T062759Z,63185.0,30.0,2713.0,4.4493359655047415,10.48227625700768,5.74198817888926
20251130T062803Z,63185.0,30.0,2713.0,4.18925329150929,10.598160852773509,5.656992707970037
20251130T062808Z,63185.0,30.0,2713.0,4.263826575065769,10.549253938570724,5.691448055008905
20251130T062812Z,63185.0,30.0,2713.0,4.199243917973551,10.22457262021745,5.602431632159699
20251130T062816Z,63185.0,30.0,2713.0,5.056899206394665,11.721749658075844,6.411295081118511
20251130T062821Z,63185.0,30.0,2713.0,4.961750450280108,11.40071937719526,6.326387422374922
20251130T062825Z,63185.0,30.0,2713.0,5.023110818434676,11.598296967313397,6.376666331894555
20251130T062829Z,63185.0,30.0,2713.0,4.868610128952966,11.423278645971084,6.288167444128902
20251130T062833Z,63185.0,30.0,2713.0,4.8797120507290135,11.478793126207806,6.305775356367921
20251130T062837Z,63185.0,30.0,2713.0,4.9261512571853,11.141043768257296,6.229261074216596
20251130T062841Z,63185.0,30.0,2713.0,4.244766237275442,10.983873478286554,5.839552519343199
20251130T062845Z,63185.0,30.0,2713.0,4.236448084874724,10.963238697678417,5.831170036739541
20251130T062849Z,63185.0,30.0,2713.0,4.273062401541844,10.807153318295551,5.811789085968908
20251130T062854Z,63185.0,30.0,2713.0,4.109765718327923,10.87962558799684,5.689202396438465
20251130T062858Z,63185.0,30.0,2713.0,4.049594419805181,10.263331723656265,5.470428301941948
20251130T062902Z,63185.0,30.0,2713.0,4.030748090735485,9.746612818871672,5.347298703586394
20251130T062906Z,63185.0,30.0,2713.0,4.0423241715305425,9.745529664729466,5.35310991237803
20251130T062910Z,63185.0,30.0,2713.0,4.033829298539886,10.267538339266835,5.4465153172486485
20251130T062914Z,63185.0,30.0,2713.0,4.033829298539886,10.267538339266835,5.4465153172486485
20251130T062918Z,63185.0,30.0,2713.0,4.015522297060676,9.844255185867429,5.34437882488418
20251130T062923Z,63185.0,30.0,2713.0,4.2758963643948,10.281129446701126,5.578053945459337
20251130T062927Z,63185.0,30.0,2713.0,4.301723446944201,10.302852956053362,5.5986348120198395
20251130T062931Z,63185.0,30.0,2713.0,4.233522023167957,9.81530180508658,5.467977872185669
20251130T062935Z,63185.0,30.0,2713.0,4.126743979890213,10.357050964980798,5.544776547003083
20251130T062939Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062942Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062945Z,63185.0,30.0,2713.0,3.933994671282803,9.850152859128372,5.337182181429654
20251130T062949Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062953Z,63185.0,30.0,2713.0,4.030521751933891,10.312668325752345,5.485651702031648
20251130T062957Z,63185.0,30.0,2713.0,5.020197398458215,11.249335746907512,6.218265516496887
20251130T063002Z,63185.0,30.0,2713.0,4.913298376561439,10.935603708015572,6.109010920262137
20251130T063006Z,63185.0,30.0,2713.0,4.963827378283959,10.995525525238026,6.139898873719413
20251130T063011Z,63185.0,30.0,2713.0,4.763968270480898,11.05770383274868,6.087125302313419
20251130T063015Z,63185.0,30.0,2713.0,4.768830881850699,11.088299339736984,6.087768483493506
20251130T063020Z,63185.0,30.0,2713.0,4.768836453732641,10.853486166075898,6.051419718224401
20251130T063024Z,63185.0,30.0,2713.0,4.421231627505564,10.69547730697978,5.788872546172961
20251130T063029Z,63185.0,30.0,2713.0,4.429401958931031,10.899383699114535,5.8481035967336545
20251130T063033Z,63185.0,30.0,2713.0,4.4493359655047415,10.48227625700768,5.74198817888926
20251130T063038Z,63185.0,30.0,2713.0,4.263826575065769,10.549253938570724,5.691448055008905
20251130T063042Z,63185.0,30.0,2713.0,5.056899206394665,11.721749658075844,6.411295081118511
20251130T063046Z,63185.0,30.0,2713.0,5.052271858115043,11.729332309687884,6.385629704594682
20251130T063050Z,63185.0,30.0,2713.0,5.023110818434676,11.598296967313397,6.376666331894555
20251130T063054Z,63185.0,30.0,2713.0,4.8797120507290135,11.478793126207806,6.305775356367921
20251130T063058Z,63185.0,30.0,2713.0,4.236448084874724,10.963238697678417,5.831170036739541
20251130T063102Z,63185.0,30.0,2713.0,4.049594419805181,10.263331723656265,5.470428301941948
20251130T063107Z,63185.0,30.0,2713.0,4.0507380192686,10.268818587998052,5.471499648684731
20251130T063111Z,63185.0,30.0,2713.0,4.0423241715305425,9.745529664729466,5.35310991237803
20251130T063115Z,63185.0,30.0,2713.0,4.033829298539886,10.267538339266835,5.4465153172486485
