segment,hour,n,mean,p50,p90
2023-03-17_S1,11,4,28.678854452748865,28.0788956274503,42.05039364976357
2023-03-18_S1,11,1,22.80368802186386,22.80368802186386,22.80368802186386
2023-03-19_S1,11,2,14.518239053110573,14.518239053110573,16.24579454563477
2023-03-20_S1,11,5,18.957975842689358,18.168767891420355,25.161981386940298
2023-03-21_S1,11,3,18.71920529604267,19.802158204759426,20.42347685912304
2023-03-22_S1,11,5,29.837034338927804,20.994299207635816,48.88581788399768
2023-03-23_S1,11,2,24.042011452162555,24.042011452162555,25.701424226395787
2023-03-24_S1,11,2,35.14898614345988,35.14898614345988,48.18675149877674
2023-03-25_S1,11,3,22.062248603674178,23.072569285215096,23.566397435470055
2023-03-27_S1,11,1,20.746688433020434,20.746688433020434,20.746688433020434
2023-03-29_S1,11,4,19.557190027300845,17.848177860017287,26.37222191133665
2023-03-30_S1,11,2,34.0356551025695,34.0356551025695,46.33175082456101
2023-04-02_S1,11,4,21.078146044951367,19.57464589538484,24.381093679998195
2023-04-04_S1,11,1,11.889314986309397,11.889314986309397,11.889314986309397
2023-04-06_S1,11,3,23.395690945300093,19.999420105535407,31.788265209038887
2023-04-10_S1,11,2,29.061101840336992,29.061101840336992,39.60334756513521
2023-04-12_S1,11,2,17.9740835180176,17.9740835180176,19.644352872412732
2023-04-14_S1,11,1,17.77143253189251,17.77143253189251,17.77143253189251
2023-04-17_S1,11,2,37.444730383009,37.444730383009,46.70329643980818
2023-04-20_S1,11,1,20.22289329984598,20.22289329984598,20.22289329984598
2023-04-21_S1,11,4,35.03355868272034,36.50576069494841,38.703729603221255
2023-04-25_S1,11,1,28.87023641429743,28.87023641429743,28.87023641429743
2023-04-26_S1,11,2,19.081056395413775,19.081056395413775,21.849460460459934
2023-04-27_S1,11,1,33.930772076628685,33.930772076628685,33.930772076628685
2023-04-28_S1,11,6,25.401495547832607,23.78357653705534,36.03167378542231
2023-05-03_S1,11,1,30.487280986579325,30.487280986579325,30.487280986579325
2023-05-04_S1,11,3,32.23686022967785,34.20649693947454,45.6590874918474
2023-05-06_S1,11,3,34.710727017867185,37.610004700423254,50.336050641399964
2023-05-08_S1,11,4,26.519114459544078,26.07060955237402,33.03026955057459
2023-05-09_S1,11,2,17.429469045802147,17.429469045802147,20.725106263846
2023-05-10_S1,11,1,31.285904119643437,31.285904119643437,31.285904119643437
2023-05-11_S1,11,4,32.272068877886475,29.109853355316016,40.975547873725645
2023-05-12_S1,11,3,14.720912404517662,12.697601068862362,17.88399655924185
2023-05-13_S1,11,1,18.609942814462944,18.609942814462944,18.609942814462944
2023-05-14_S1,11,2,29.037245990571822,29.037245990571822,30.54369250943766
2023-05-15_S1,11,2,19.042269459016374,19.042269459016374,20.656070225939985
2023-05-18_S1,11,4,21.094490234973136,22.166436286007443,23.84848251193444
2023-05-19_S1,11,4,19.785229508361518,20.071843423042395,25.79907339913457
2023-05-22_S1,11,4,28.950150983170722,31.638135503528698,38.161897738698514
2023-05-24_S1,11,4,23.166702898688335,25.55018631322693,27.782981047375213
2023-05-26_S1,11,4,26.10423146313444,25.22575224121219,31.80521565151883
2023-05-27_S1,11,1,21.7593725901274,21.7593725901274,21.7593725901274
2023-05-28_S1,11,3,25.4838848329757,18.620305047199594,37.1227465496104
2023-05-29_S1,11,2,21.93811547779299,21.93811547779299,23.628279812339393
2023-05-30_S1,11,1,36.276029783922574,36.276029783922574,36.276029783922574
2023-06-01_S1,11,9,29.623902564819446,24.96564678547167,43.43057826645054
2023-06-02_S1,11,1,37.299830918641874,37.299830918641874,37.299830918641874
2023-06-03_S1,11,2,29.970095889345274,29.970095889345274,42.90866786346844
2023-06-04_S1,11,3,32.52599226274316,23.246275211742237,47.564613659069686
2023-06-05_S1,11,1,19.407861080332555,19.407861080332555,19.407861080332555
2023-06-06_S1,11,1,16.053307048860766,16.053307048860766,16.053307048860766
2023-06-07_S1,11,3,28.68882234790496,28.482508988768544,36.28820438634307
2023-06-08_S1,11,2,38.70983842982798,38.70983842982798,48.14593813749839
2023-06-10_S1,11,3,33.57822594705926,39.766857370928534,46.48076021998383
2023-06-12_S1,11,1,24.549711233415817,24.549711233415817,24.549711233415817
2023-06-13_S1,11,2,44.92645124980099,44.92645124980099,67.69573755677071
2023-06-14_S1,11,2,35.42981438035113,35.42981438035113,37.67766861857538
2023-06-15_S1,11,1,26.671536315387275,26.671536315387275,26.671536315387275
2023-06-17_S1,11,4,24.561473468083452,17.85663055258675,36.85621085840617
2023-06-18_S1,11,1,18.888609633191525,18.888609633191525,18.888609633191525
2023-06-19_S1,11,2,22.80533536418063,22.80533536418063,24.352604782509168
2023-06-20_S1,11,1,22.571093511519816,22.571093511519816,22.571093511519816
2023-06-21_S1,11,3,25.36175954200863,24.724815578117443,29.307856345441685
2023-06-22_S1,11,4,26.792536892471162,23.67683637833368,38.094876245779055
2023-06-24_S1,11,2,25.054325337002048,25.054325337002048,28.353520949050633
2023-06-25_S1,11,3,25.555061482254484,26.08598648240242,32.33594307422019
2023-06-26_S1,11,2,20.67880203523734,20.67880203523734,24.25628708006632
2023-06-27_S1,11,2,37.022172813615406,37.022172813615406,51.411939716951
2023-06-28_S1,11,5,21.35777788867029,18.683651290291962,28.76012599499937
2023-06-29_S1,11,2,15.839060753347038,15.839060753347038,16.562764834148716
2023-06-30_S1,11,3,33.92643577235767,40.55844608315926,40.585011880187864
2023-07-02_S1,11,3,18.587598307808893,17.614848848186508,23.068223798446144
2023-07-03_S1,11,2,27.896008972160725,27.896008972160725,29.702966954409092
2023-07-04_S1,11,2,16.24733313946157,16.24733313946157,17.356203583116145
2023-07-05_S1,11,3,33.97744117288972,37.332207920128226,37.94985358586772
2023-07-07_S1,11,8,29.151861549861458,24.900524024291656,44.96596215287258
2023-07-08_S1,11,3,28.7508417017532,20.629253323454645,41.16785018740243
2023-07-09_S1,11,3,20.8399985107618,23.427673792857917,25.7427823309642
2023-07-10_S1,11,3,44.393710963078,51.96295681458178,54.89667020994402
2023-07-11_S1,11,3,21.73301909962287,22.550661279926807,23.120644955091677
2023-07-13_S1,11,2,20.45927704249329,20.45927704249329,21.088335098995685
2023-07-14_S1,11,2,22.18173580039626,22.18173580039626,22.32242959529181
2023-07-15_S1,11,5,26.112131895844563,28.739988822804644,38.50677370379803
2023-07-16_S1,11,4,20.29142607300409,20.985190653791282,23.620792707183206
2023-07-17_S1,11,3,25.51766931950519,22.863873893463705,30.106536047611094
2023-07-18_S1,11,2,42.302948237023585,42.302948237023585,45.28538535582149
2023-07-19_S1,11,4,26.92885897123562,23.11077446072287,37.56050493409777
2023-07-20_S1,11,2,25.159840001518695,25.159840001518695,33.64019931188656
2023-07-21_S1,11,8,27.046338262950908,27.068517917126286,36.784364633776455
2023-07-22_S1,11,2,34.08085940795797,34.08085940795797,39.53939534889962
2023-07-23_S1,11,2,14.718974488734077,14.718974488734077,14.902231336707048
2023-07-24_S1,11,2,27.546107041126575,27.546107041126575,36.682480269606884
2023-07-25_S1,11,2,23.433226507009334,23.433226507009334,24.310314220476382
2023-07-26_S1,11,2,21.27805281574056,21.27805281574056,21.849783353713608
2023-07-27_S1,11,2,29.860827036207894,29.860827036207894,35.08116859505483
2023-07-28_S1,11,2,19.018274506309158,19.018274506309158,20.400537093831407
2023-07-29_S1,11,4,19.503818499737395,16.926348727999233,26.281791236983896
2023-07-30_S1,11,3,35.534707265448354,32.217300756637016,48.82747510039025
2023-08-01_S1,11,2,21.94664975614058,21.94664975614058,27.11438491399775
2023-08-02_S1,11,1,16.634021435111137,16.634021435111137,16.634021435111137
2023-08-03_S1,11,1,19.77181797080889,19.77181797080889,19.77181797080889
2023-08-04_S1,11,3,25.04267562236218,23.61791304123804,33.86801748854065
2023-08-05_S1,11,5,19.52805716963391,18.21396219679071,23.556883637733794
2023-08-06_S1,11,1,17.74244302219852,17.74244302219852,17.74244302219852
2023-08-07_S1,11,3,25.331640467086185,24.966430782366654,29.897505078118893
2023-08-08_S1,11,1,18.75588658294725,18.75588658294725,18.75588658294725
2023-08-09_S1,11,5,25.881899466148703,25.44147244371465,31.40606088020247
2023-08-12_S1,11,2,38.429626496314945,38.429626496314945,54.59229768204163
2023-08-13_S1,11,2,19.396313356823324,19.396313356823324,22.87499996652313
2023-08-14_S1,11,3,22.089413563581854,17.764585101168286,31.67358955816373
2023-08-16_S1,11,2,29.23525966080901,29.23525966080901,35.14196574254893
2023-08-17_S1,11,1,48.974175341584974,48.974175341584974,48.974175341584974
2023-08-19_S1,11,1,23.06630392410857,23.06630392410857,23.06630392410857
2023-08-22_S1,11,4,21.295745786165813,22.385670828418228,26.85154935334252
2023-08-23_S1,11,4,34.738074249436046,37.67217040345078,43.65006642825994
2023-08-24_S1,11,4,28.384165687421707,23.47389626600046,39.20368632285965
2023-08-26_S1,11,3,24.98278554207452,28.041733264090254,32.51860362642501
2023-08-28_S1,11,3,26.768433425344355,27.729808711171774,30.08866366029052
2023-08-30_S1,11,2,30.05922455992133,30.05922455992133,39.46370042377827
2023-08-31_S1,11,7,31.05504176709321,26.93353695986457,47.387658986212905
2023-09-02_S1,11,3,21.201562154447686,22.757171013561393,23.17434352511377
2023-09-04_S1,11,2,23.864320905269977,23.864320905269977,27.82817660483073
2023-09-05_S1,11,2,22.246457358765895,22.246457358765895,22.336303495375724
2023-09-07_S1,11,3,31.170877342295952,33.201390066962105,34.78112133628078
2023-09-09_S1,11,1,25.53055861469139,25.53055861469139,25.53055861469139
2023-09-11_S1,11,6,24.46486572885287,23.924845731262668,28.05907763160885
2023-09-12_S1,11,5,38.25208045753776,43.07051475839589,48.65799498290813
2023-09-13_S1,11,2,27.40510525423004,27.40510525423004,37.5728855294792
2023-09-15_S1,11,6,37.82254566434909,23.76940622879887,72.51064100073509
2023-09-18_S1,11,4,21.510020097751653,21.50151439378765,28.61527228709642
2023-09-20_S1,11,3,25.331182613321843,23.26070528351399,30.009893646623564
2023-09-21_S1,11,4,21.742700831585793,21.927360179915397,26.82445095322776
2023-09-25_S1,11,2,29.615928286375393,29.615928286375393,32.084759608887495
2023-09-26_S1,11,4,24.333505276292602,23.619424833054765,29.22083444179475
2023-09-28_S1,11,8,27.86299139382175,18.714792065911418,49.94056082486065
2023-10-01_S1,11,1,23.814033984033436,23.814033984033436,23.814033984033436
2023-10-03_S1,11,2,23.58665579930186,23.58665579930186,24.30684713402913
2023-10-05_S1,11,10,25.609283970611237,21.90761283123667,41.33875287025704
2023-10-06_S1,11,4,27.14223290065513,24.105893669172918,39.90266151197108
2023-10-09_S1,11,1,22.5024414221739,22.5024414221739,22.5024414221739
2023-10-11_S1,11,1,15.046495158252696,15.046495158252696,15.046495158252696
2023-10-12_S1,11,8,29.09102209833697,25.44332467734949,42.44885604731376
2023-10-13_S1,11,2,29.6603324290972,29.6603324290972,37.55361191365132
2023-10-14_S1,11,1,28.55857964232012,28.55857964232012,28.55857964232012
2023-10-15_S1,11,3,19.526965141788867,18.84064606741933,25.774999234933965
2023-10-16_S1,11,1,19.91163866897186,19.91163866897186,19.91163866897186
2023-10-18_S1,11,6,25.354249269318164,24.078494657018854,33.03959773117312
2023-10-20_S1,11,2,22.458328880670525,22.458328880670525,30.18198209438772
2023-10-21_S1,11,4,23.85548022378987,21.707656233681085,31.465931310871767
2023-10-22_S1,11,1,62.61292763296721,62.61292763296721,62.61292763296721
2023-10-24_S1,11,3,19.959325474090004,16.418771201923224,27.113778819051824
2023-10-28_S1,11,3,25.038618147879927,18.82384286979697,34.83669777007047
2023-10-29_S1,11,1,34.22399800895635,34.22399800895635,34.22399800895635
2023-10-30_S1,11,6,30.29845866123723,25.867376836852777,47.96975979900398
2023-11-01_S1,11,6,23.35937547350153,20.586742578167215,32.64936277838426
2023-11-02_S1,11,2,37.30588602658702,37.30588602658702,48.02703402044924
2023-11-03_S1,11,1,18.194233358020803,18.194233358020803,18.194233358020803
2023-11-04_S1,11,5,23.94185752129649,25.079420729443523,28.43185091581667
2023-11-06_S1,11,1,45.397026509590134,45.397026509590134,45.397026509590134
2023-11-07_S1,11,1,21.488375012258643,21.488375012258643,21.488375012258643
2023-11-09_S1,11,3,25.170041259634882,27.09635018770922,30.30616818820784
2023-11-11_S1,11,1,36.17368031465868,36.17368031465868,36.17368031465868
2023-11-12_S1,11,1,36.68916361358732,36.68916361358732,36.68916361358732
2023-11-13_S1,11,3,39.86589979808431,38.867747014607204,50.07009020974941
2023-11-15_S1,11,2,16.86453806031289,16.86453806031289,18.06111424794067
2023-11-17_S1,11,1,24.870149745670044,24.870149745670044,24.870149745670044
2023-11-21_S1,11,3,27.912240683351488,32.09262494631223,35.09227707829183
2023-11-26_S1,11,3,25.901832020191677,29.591607646862304,33.42851918769132
2023-11-27_S1,11,2,33.45430006458223,33.45430006458223,35.61835609603243
2023-11-29_S1,11,1,21.588179955911418,21.588179955911418,21.588179955911418
2023-11-30_S1,11,3,17.482602933075743,16.396633192470972,22.449672933187962
2023-12-01_S1,11,1,26.40071883477653,26.40071883477653,26.40071883477653
2023-12-04_S1,11,1,15.09137035033234,15.09137035033234,15.09137035033234
2023-12-05_S1,11,1,24.311243732847164,24.311243732847164,24.311243732847164
2023-12-07_S1,11,6,29.456048506452703,31.692755290261935,39.7836092493968
2023-12-08_S1,11,1,28.872311157664868,28.872311157664868,28.872311157664868
2023-12-09_S1,11,1,18.55138044746155,18.55138044746155,18.55138044746155
2023-12-13_S1,11,1,24.291191392718602,24.291191392718602,24.291191392718602
2023-12-15_S1,11,1,20.399556106974043,20.399556106974043,20.399556106974043
2023-12-16_S1,11,2,20.41436799705012,20.41436799705012,21.59627543857528
2023-12-17_S1,11,3,34.79811619437399,26.63854324801674,47.54444542945821
2023-12-18_S1,11,5,31.035180711435565,32.75581216037427,39.35620589028664
2023-12-20_S1,11,2,15.043012417139616,15.043012417139616,16.39716542574743
2023-12-22_S1,11,5,23.809033097931326,24.34126560410865,31.911009681752052
2023-12-23_S1,11,2,38.05271981314782,38.05271981314782,43.81485909512974
2023-12-24_S1,11,2,18.87578849821073,18.87578849821073,19.926661811000084
2023-12-25_S1,11,4,28.097845587376693,26.359788176751827,40.005721678179796
2023-12-26_S1,11,1,23.966525823507123,23.966525823507123,23.966525823507123
2023-12-28_S1,11,2,47.315751977398946,47.315751977398946,66.52014235548762
2023-12-29_S1,11,2,22.198316325987506,22.198316325987506,23.7336455379543
2023-12-30_S1,11,2,43.218303671094006,43.218303671094006,55.045308390762905
2023-12-31_S1,11,1,29.248716395718766,29.248716395718766,29.248716395718766
2024-01-05_S1,11,2,23.190447813528102,23.190447813528102,23.673362243808853
2024-01-06_S1,11,1,27.447717775018432,27.447717775018432,27.447717775018432
2024-01-07_S1,11,1,30.122124637208493,30.122124637208493,30.122124637208493
2024-01-08_S1,11,8,29.06935990821608,21.973140295097316,44.07556084139891
2024-01-09_S1,11,1,30.262159737077877,30.262159737077877,30.262159737077877
2024-01-11_S1,11,1,32.6664359727491,32.6664359727491,32.6664359727491
2024-01-12_S1,11,4,32.23842047724055,27.940715761578325,43.449919754938726
2024-01-13_S1,11,3,26.359529943688983,28.202732117295405,31.805913177644136
2024-01-14_S1,11,2,21.7130625478331,21.7130625478331,28.01979283920641
2024-01-15_S1,11,1,19.97175787853774,19.97175787853774,19.97175787853774
2024-01-16_S1,11,2,34.18989031394686,34.18989031394686,45.030477695012486
2024-01-18_S1,11,2,23.842557103734425,23.842557103734425,30.342182670114198
2024-01-19_S1,11,8,26.661017071918547,23.32749280025225,37.37461074773395
2024-01-21_S1,11,8,30.863365146436006,31.11390264538138,49.992872177765534
2024-01-23_S1,11,5,27.678923252535345,17.64783425352669,46.02093023829669
2024-01-26_S1,11,1,20.777907748332417,20.777907748332417,20.777907748332417
2024-01-29_S1,11,3,29.342253782465164,17.271074678723807,46.80183330654308
2024-02-01_S1,11,1,33.18589967192807,33.18589967192807,33.18589967192807
2024-02-02_S1,11,1,58.21041053963872,58.21041053963872,58.21041053963872
2024-02-03_S1,11,4,23.439361181119434,25.526586875984762,26.96178806882468
2024-02-04_S1,11,1,21.970832615967954,21.970832615967954,21.970832615967954
2024-02-05_S1,11,2,18.148824527420203,18.148824527420203,20.300272285723707
2024-02-06_S1,11,1,27.200709916235276,27.200709916235276,27.200709916235276
2024-02-07_S1,11,3,29.590318728623085,32.673709430904715,33.38761799760463
2024-02-08_S1,11,4,28.522582446036814,22.782948141170788,41.459197284312545
2024-02-11_S1,11,1,29.211773089711137,29.211773089711137,29.211773089711137
2024-02-12_S1,11,2,35.464626048989885,35.464626048989885,40.253822722558496
2024-02-13_S1,11,2,20.616223935785317,20.616223935785317,25.45963269017263
2024-02-14_S1,11,1,35.98276490792511,35.98276490792511,35.98276490792511
2024-02-15_S1,11,1,21.008938215478363,21.008938215478363,21.008938215478363
2024-02-16_S1,11,1,17.7642307669799,17.7642307669799,17.7642307669799
2024-02-20_S1,11,1,14.872273893410474,14.872273893410474,14.872273893410474
2024-02-21_S1,11,2,52.45704443952244,52.45704443952244,79.78826679685746
2024-02-22_S1,11,2,34.62228518021774,34.62228518021774,47.775631793442685
2024-02-23_S1,11,1,23.942879706613237,23.942879706613237,23.942879706613237
2024-02-24_S1,11,2,27.055403208224913,27.055403208224913,36.10323190151941
2024-02-25_S1,11,3,24.40535977865186,23.31737657915707,27.591247572736176
2024-02-26_S1,11,2,40.39278475828842,40.39278475828842,58.20041055017312
2024-02-28_S1,11,2,35.105674702241046,35.105674702241046,42.08032600188912
2024-02-29_S1,11,4,27.30116381002369,20.442870321725827,43.30620904524611
2024-03-01_S1,11,1,24.22692178764089,24.22692178764089,24.22692178764089
2024-03-03_S1,11,1,36.672063480911696,36.672063480911696,36.672063480911696
2024-03-05_S1,11,1,20.337008966711664,20.337008966711664,20.337008966711664
2024-03-06_S1,11,4,27.953528287200793,27.2658391781711,30.970725022491546
2024-03-08_S1,11,6,24.754734592245935,25.757252817316687,30.620971485358158
2024-03-11_S1,11,1,24.304527812450306,24.304527812450306,24.304527812450306
2024-03-13_S1,11,3,36.29808245486851,36.24906857573629,47.70954080436032
2024-03-15_S1,11,7,34.27024972880779,32.08210657707777,51.344338277074186
2024-03-16_S1,11,1,33.22950095133976,33.22950095133976,33.22950095133976
2024-03-17_S1,11,1,24.35670519306373,24.35670519306373,24.35670519306373
2024-03-18_S1,11,3,29.270016328091575,30.57058030576148,34.22094457582678
2024-03-21_S1,11,7,20.922345308881177,18.27197007587227,27.233390675438574
2024-03-22_S1,11,3,13.91333429665693,13.486447037281106,15.709504447324269
2024-03-24_S1,11,2,27.246222687432788,27.246222687432788,34.99171311814518
2024-03-26_S1,11,2,37.21225991983374,37.21225991983374,53.01882283928023
2024-03-27_S1,11,6,23.27537577189132,17.346458786488995,38.67822827674373
2024-03-30_S1,11,2,37.24448419529898,37.24448419529898,39.332322496696456
2024-03-31_S1,11,4,19.69424901578098,19.806498032455956,24.293102697386818
2024-04-02_S1,11,5,22.52220275570968,24.834098672180424,28.52382667458017
2024-04-03_S1,11,2,29.562387414330495,29.562387414330495,40.02960046071906
2024-04-05_S1,11,4,35.461190043928724,31.29722226656109,50.12423214315969
2024-04-06_S1,11,4,34.707705849710734,35.92230467099439,46.553697467352364
2024-04-07_S1,11,2,30.794621726414743,30.794621726414743,34.208748587010376
2024-04-08_S1,11,3,24.40178022637615,19.65912055460307,36.407813106962706
2024-04-10_S1,11,1,14.51990406401613,14.51990406401613,14.51990406401613
2024-04-11_S1,11,2,38.619322933096655,38.619322933096655,54.24039232309558
2024-04-13_S1,11,3,26.12083195344688,24.375746727130263,35.21211242351866
2024-04-14_S1,11,4,20.569177046276685,19.326249322657723,27.704308367118777
2024-04-15_S1,11,2,28.290335047602454,28.290335047602454,34.82757121011939
2024-04-17_S1,11,1,52.16214367526585,52.16214367526585,52.16214367526585
2024-04-18_S1,11,2,23.576117950956522,23.576117950956522,24.61689766464278
2024-04-19_S1,11,5,31.86592007169809,25.45679457371672,53.70707711473159
2024-04-20_S1,11,8,25.976821536716685,21.555826806193316,38.22274916169252
2024-04-23_S1,11,3,28.92495292685057,29.004655481783978,33.90127929354309
2024-04-24_S1,11,3,34.32272508192443,32.35704684532534,48.96695039810061
2024-04-25_S1,11,3,18.30938174331713,18.668879720014353,22.215082049000337
2024-04-26_S1,11,1,16.85434772641394,16.85434772641394,16.85434772641394
2024-04-27_S1,11,2,22.589754917893025,22.589754917893025,23.35917403760031
2024-04-30_S1,11,2,28.481986608478163,28.481986608478163,33.17603836860984
2024-05-01_S1,11,6,31.841173548028266,33.66965714185148,45.257590842501585
2024-05-02_S1,11,2,21.032563048575525,21.032563048575525,24.71682429682708
2024-05-03_S1,11,5,27.406831273061947,27.630013777975762,30.2771777884743
2024-05-04_S1,11,4,22.42207876648098,21.926646980660536,26.306729468215142
2024-05-05_S1,11,7,32.46055214974698,32.05773044593748,40.348445194347235
2024-05-07_S1,11,4,26.668216297250545,26.942097296062038,37.217010596560534
2024-05-08_S1,11,4,22.340541730324837,20.461524686546788,29.37186268970977
2024-05-09_S1,11,4,30.743073620248147,33.64812148663344,38.288826378096104
2024-05-10_S1,11,1,13.034065892600339,13.034065892600339,13.034065892600339
2024-05-12_S1,11,2,27.21021117556765,27.21021117556765,32.0292506726566
2024-05-13_S1,11,4,27.478145570385806,27.044690245419027,36.55608460290824
2024-05-14_S1,11,4,26.69329431439507,28.693865778327293,33.837273912195236
2024-05-15_S1,11,1,12.073989484330411,12.073989484330411,12.073989484330411
2024-05-17_S1,11,2,17.763166367594778,17.763166367594778,19.70617346943198
2024-05-19_S1,11,1,49.043871456742714,49.043871456742714,49.043871456742714
2024-05-21_S1,11,5,29.40582865280325,21.97487327775446,44.766618858367885
2024-05-22_S1,11,6,24.315518144044187,23.924788995507363,32.17850910923181
2024-05-23_S1,11,1,15.00349162035981,15.00349162035981,15.00349162035981
2024-05-24_S1,11,4,26.877104401288516,22.507602375548707,40.006147299787834
2024-05-25_S1,11,3,24.351455356532302,27.476828471311293,30.622962665561765
2024-05-26_S1,11,3,25.93976375312099,25.102016423804706,29.126815445626345
2024-05-27_S1,11,10,32.89114606448057,35.065825575702945,47.80581735049704
2024-05-28_S1,11,7,22.621194860305263,25.010482466188478,31.79236495435699
2024-05-29_S1,11,8,25.308649200265833,26.395957240275912,33.464243117526046
2024-05-31_S1,11,3,25.546203791956117,23.472164747669922,32.392935807985694
2024-06-01_S1,11,4,24.85559165237985,23.286154333335602,36.471766457553464
2024-06-02_S1,11,8,28.40488226713245,22.242053351641296,51.9160981295123
2024-06-03_S1,11,3,25.797218599081873,25.88453332371864,31.300210752870328
2024-06-04_S1,11,7,24.234465402280644,21.081758700533427,35.55005805265042
2024-06-05_S1,11,3,32.571655076216494,38.01343396873101,41.39279770334409
2024-06-06_S1,11,4,30.83026780187747,29.5609979222576,38.97409692587253
2024-06-08_S1,11,1,15.42726296201421,15.42726296201421,15.42726296201421
2024-06-09_S1,11,6,39.64770229584841,36.05327770608839,56.34978039651753
2024-06-10_S1,11,3,27.58606645627961,24.025315516215862,33.60246753300406
2024-06-11_S1,11,3,23.501367666666678,24.794665400357147,29.197697504267197
2024-06-12_S1,11,2,20.564524278259917,20.564524278259917,20.74584600981025
2024-06-13_S1,11,3,27.784677929667037,26.344284210831486,32.67740832978484
2024-06-14_S1,11,3,31.133573440509736,28.07587856112072,38.27413659019762
2024-06-15_S1,11,1,24.624896208465646,24.624896208465646,24.624896208465646
2024-06-16_S1,11,4,33.23046235771078,33.06942950285347,47.99250911378788
2024-06-17_S1,11,1,20.439168799441617,20.439168799441617,20.439168799441617
2024-06-18_S1,11,5,36.08118971512419,28.637942963357986,57.28365874262594
2024-06-19_S1,11,2,28.020383403821292,28.020383403821292,32.59048837545273
2024-06-20_S1,11,2,26.510211858498863,26.510211858498863,26.82672729513363
2024-06-21_S1,11,3,34.73559955062289,29.33264773818979,45.13475596461039
2024-06-22_S1,11,3,35.38536184355706,28.204325408775,47.62841097092514
2024-06-23_S1,11,2,30.05627289122731,30.05627289122731,33.477052971343994
2024-06-24_S1,11,2,24.290152258736015,24.290152258736015,33.55470514342689
2024-06-25_S1,11,1,41.728043626912736,41.728043626912736,41.728043626912736
2024-06-26_S1,11,4,27.62517988740364,28.313669850596384,37.050219684459286
2024-06-27_S1,11,2,16.660715919837315,16.660715919837315,17.299762693899535
2024-06-28_S1,11,1,28.96992405158228,28.96992405158228,28.96992405158228
2024-06-29_S1,11,4,21.760589002797623,21.420867795723364,27.31157616359191
2024-06-30_S1,11,2,43.55739202666428,43.55739202666428,46.592756331014726
2024-07-01_S1,11,2,17.969119337386815,17.969119337386815,19.037317067275595
2024-07-03_S1,11,4,23.396406396299007,17.050380501750936,37.09155427284231
2024-07-04_S1,11,5,33.05195350915595,26.94185301441851,53.154303804525206
2024-07-06_S1,11,1,26.208748693914764,26.208748693914764,26.208748693914764
2024-07-07_S1,11,1,26.354794786870862,26.354794786870862,26.354794786870862
2024-07-08_S1,11,2,20.24227565943039,20.24227565943039,21.13598249998426
2024-07-09_S1,11,6,30.03509757632361,30.807069757863225,34.65415703304052
2024-07-10_S1,11,2,42.10342805743729,42.10342805743729,47.61239500823956
2024-07-11_S1,11,3,28.440965160696333,29.641412168697585,34.36162294678357
2024-07-13_S1,11,1,21.841882996105387,21.841882996105387,21.841882996105387
2024-07-14_S1,11,1,28.811194661356545,28.811194661356545,28.811194661356545
2024-07-15_S1,11,4,20.75626989031571,22.20339925826861,23.980468273915708
2024-07-17_S1,11,2,20.41860005579413,20.41860005579413,26.236605002048673
2024-07-18_S1,11,1,12.156230296143514,12.156230296143514,12.156230296143514
2024-07-19_S1,11,1,40.8713860348265,40.8713860348265,40.8713860348265
2024-07-20_S1,11,4,32.28013488600372,29.990701089964787,49.2134622074955
2024-07-21_S1,11,4,28.03046075656665,30.74313162968944,35.9745063764183
2024-07-22_S1,11,1,41.2155153307673,41.2155153307673,41.2155153307673
2024-07-23_S1,11,1,14.972246653750656,14.972246653750656,14.972246653750656
2024-07-24_S1,11,6,28.94971981969303,22.32411140066719,51.85642744394896
2024-07-26_S1,11,1,29.48069064360675,29.48069064360675,29.48069064360675
2024-07-28_S1,11,1,28.7443057560725,28.7443057560725,28.7443057560725
2024-07-30_S1,11,6,18.98091077203147,17.063798122582895,25.689368820621567
2024-07-31_S1,11,2,16.90354625292563,16.90354625292563,17.82802602233252
2024-08-01_S1,11,2,20.91657702054249,20.91657702054249,24.935432256114236
2024-08-02_S1,11,1,23.432276277032127,23.432276277032127,23.432276277032127
2024-08-03_S1,11,5,30.618144852980585,32.026366715698025,39.952257824805
2024-08-04_S1,11,2,24.30227638630968,24.30227638630968,26.90173133469892
2024-08-05_S1,11,3,29.2610630645579,23.151026321409137,37.92602473944357
2024-08-06_S1,11,3,22.770049752136615,21.16756673101762,25.139095343526044
2024-08-07_S1,11,2,18.29639229166138,18.29639229166138,23.10582216743287
2024-08-08_S1,11,3,28.411138997026896,30.584501671762357,31.786199088966193
2024-08-09_S1,11,1,16.779260702384754,16.779260702384754,16.779260702384754
2024-08-10_S1,11,2,33.082190188683406,33.082190188683406,46.08508788777764
2024-08-11_S1,11,2,32.95071294123528,32.95071294123528,39.509485725920406
2024-08-12_S1,11,1,25.054780189529314,25.054780189529314,25.054780189529314
2024-08-13_S1,11,6,21.416060440890032,21.246068839673477,26.927265516587312
2024-08-14_S1,11,3,20.816980269328372,21.544583342902833,27.323351796627666
2024-08-15_S1,11,2,21.37558206850089,21.37558206850089,27.84881105413617
2024-08-16_S1,11,5,34.740813600916496,37.14737113431193,47.39916523064403
2024-08-17_S1,11,1,33.00815177542023,33.00815177542023,33.00815177542023
2024-08-18_S1,11,1,34.47286962932878,34.47286962932878,34.47286962932878
2024-08-19_S1,11,1,34.07393502330327,34.07393502330327,34.07393502330327
