n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
27,0,3.489900394389233,8.881041224583454,4.878515959576687,46,1187,1.3499999999999774,1.0398483572030397,1.0,2023-02-24_S0,nearest_eta
17,0,3.1054368573487716,4.321516308994657,3.328055130830765,46,780,1.5499999999999772,1.0969230769230764,1.0,2023-02-24_S1,nearest_eta
1,0,14.859628671036727,14.859628671036727,14.859628671036727,46,48,1.3500000000000008,1.0,1.0,2023-02-25_S0,nearest_eta
31,0,3.2887033299291604,12.398976572469039,6.337592102035919,46,1331,1.4500000000000313,1.120999248685198,1.0,2023-02-25_S2,nearest_eta
26,0,3.6389837604643356,9.786207826041409,4.825622120579377,46,1138,1.3499999999999803,1.0450790861159867,1.0,2023-02-26_S0,nearest_eta
4,0,4.763629956209831,8.914339606881455,5.38102167251645,46,185,1.5500000000000052,1.1878378378378378,1.0,2023-02-26_S1,nearest_eta
6,0,3.888329290032635,6.1950200995556965,4.293740243127484,46,274,1.3500000000000043,1.0,1.0,2023-02-27_S0,nearest_eta
1,0,2.1672748012073266,2.1672748012073266,2.1672748012073266,46,48,1.5499999999999987,1.0499999999999992,1.0,2023-02-27_S1,nearest_eta
1,0,2.0231459271602885,2.0231459271602885,2.0231459271602885,46,48,1.450000000000001,1.0,1.0,2023-02-27_S2,nearest_eta
9,0,2.839939968715,3.9444543945008292,2.9564963966222306,46,415,1.3500000000000103,1.0,1.0,2023-02-28_S0,nearest_eta
13,0,3.295343560069289,7.006342666628031,4.806897191520749,46,600,1.5499999999999838,1.1000833333333315,1.0,2023-02-28_S1,nearest_eta
16,0,3.37659626301712,6.887992989169131,3.9303173353757286,46,709,1.4500000000000188,1.1787023977432933,1.0,2023-02-28_S2,nearest_eta
3,0,4.205177210157975,4.791381174154879,4.003965146492429,46,141,1.5500000000000036,1.2173758865248245,1.0,2023-03-01_S1,nearest_eta
17,0,3.4783973500614804,11.75586665226151,5.44804023469801,46,782,1.4500000000000213,1.095332480818406,1.0,2023-03-01_S2,nearest_eta
6,0,3.671384750313395,13.6305996205509,6.622884920233247,46,262,1.3500000000000034,1.0,1.0,2023-03-02_S0,nearest_eta
10,0,3.193364762709403,12.010438443043158,5.138440079503019,46,453,1.5499999999999934,1.064569536423852,1.0,2023-03-02_S1,nearest_eta
16,0,4.091341951232183,10.251476931248988,5.596089100842612,46,719,1.4500000000000193,1.1014603616133527,1.0,2023-03-02_S2,nearest_eta
1,0,3.2822911829801855,3.2822911829801855,3.2822911829801855,46,46,1.350000000000001,1.0,1.0,2023-03-03_S0,nearest_eta
10,0,3.9186136844198893,6.684306311177468,5.111157714905666,46,449,1.5499999999999938,1.1189309576837287,1.0,2023-03-03_S1,nearest_eta
7,0,3.986640199362615,11.963119711838711,6.516148911127659,46,316,1.5500000000000078,1.092405063291142,1.0,2023-03-04_S1,nearest_eta
6,0,4.92600409619587,14.587311138506639,7.34158980193465,46,275,1.449999999999993,1.1590909090909152,1.0,2023-03-04_S2,nearest_eta
