variant_id,complexity,n_runs,performance_score,rank,is_pareto,mean_resp_time_norm,p50_resp_time_norm,p90_resp_time_norm,coverage_loss_mean_norm,coverage_loss_p90_norm,fairness_gap_norm,als_mismatch_rate_norm,unit_area_mismatch_rate_norm,shifts_norm,total_calls_norm,w_avg_p50_resp_min_norm,w_avg_p90_resp_min_norm,w_avg_avg_resp_min_norm,units_norm
ff_coverage_guardrail_urban_fairness_zone,6,1,,0,True,0.419737909985781,0.3595925495210251,0.7375118432434508,1.0,1.0,0.5678370322736915,,,0.5,0.5,0.7292571133088732,0.4254499672685523,0.5766523625784983,0.5
ff_coverage_guardrail_urban_fairness_zone_2,6,1,,0,True,0.3406954475584876,0.3409928888314467,0.6272060142629868,1.0,1.0,0.7408289502071098,,,0.5,0.5,0.7496954453456545,0.5457058338638681,0.6515735347057393,0.5
ff_coverage_guardrail_urban_fairness_zone_3,6,1,,0,True,0.9054269707022152,0.9602209572280446,0.912594537980788,1.0,1.0,0.3229221131153528,,,0.5,0.5,0.0533660958990387,0.1099858197230961,0.0933154868325399,0.5
ff_coverage_guardrail_urban_fairness_zone_4,6,1,,0,True,0.9364295882318914,0.9620557239661388,0.9452534029394822,1.0,1.0,0.5334878413684851,,,0.5,0.5,0.0527615917236564,0.0656153817582563,0.0620889133196645,0.5
ff_coverage_guardrail_urban_zone,5,1,,0,True,0.3406954475584876,0.3409928888314467,0.6272060142629868,1.0,1.0,0.7408289502071098,,,0.5,0.5,0.7496954453456545,0.5457058338638681,0.6515735347057393,0.5
ff_coverage_guardrail_urban_zone_2,5,1,,0,True,0.9364295882318914,0.9620557239661388,0.9452534029394822,1.0,1.0,0.5334878413684851,,,0.5,0.5,0.0527615917236564,0.0656153817582563,0.0620889133196645,0.5
ff_coverage_guardrail_zone,4,1,,0,True,0.3767406959889591,0.3846990701472694,0.6661629743879387,1.0,1.0,0.6942991592500071,,,0.5,0.5,0.7302769593357823,0.4969337385507801,0.6152032625040096,0.5
ff_coverage_guardrail_zone_2,4,1,,0,True,0.936832940966181,0.9685914491429304,0.9433792896095106,1.0,1.0,0.5279534571028894,,,0.5,0.5,0.046004215370313,0.0675549566812,0.0617756021533804,0.5
ff_coverage_urban,3,1,,0,True,0.716407169626449,0.8507832029028891,0.8155125450428116,1.0,1.0,0.5439045768563858,,,0.5,0.5,0.1879353371300593,0.2871535091231974,0.2807408317116645,0.5
ff_coverage_urban_2,3,1,,0,True,0.9045385812815656,0.8903472720279935,0.9397306328287212,1.0,1.0,0.5148060336987015,,,0.5,0.5,0.1340247945046651,0.0642355165583348,0.0945444910793191,0.5
ff_coverage_urban_fairness,4,1,,0,True,0.7434930292809198,0.8477041105546737,0.8408614082119931,1.0,1.0,0.3924442699727138,,,0.5,0.5,0.1889715205759234,0.2613281799160836,0.2552839368752108,0.5
ff_coverage_urban_fairness_2,4,1,,0,True,0.716407169626449,0.8507832029028891,0.8155125450428116,1.0,1.0,0.5439045768563858,,,0.5,0.5,0.1879353371300593,0.2871535091231974,0.2807408317116645,0.5
ff_coverage_urban_fairness_3,4,1,,0,True,0.8706374890169631,0.8900393438716657,0.9043733130486712,1.0,1.0,0.3190829694023371,,,0.5,0.5,0.1450624378546169,0.1233397801254968,0.1286489702612043,0.5
ff_coverage_urban_fairness_4,4,1,,0,True,0.9045385812815656,0.8903472720279935,0.9397306328287212,1.0,1.0,0.5148060336987015,,,0.5,0.5,0.1340247945046651,0.0642355165583348,0.0945444910793191,0.5
ff_coverage_urban_fairness_fairness,5,1,,0,True,0.7434930161834461,0.8477041105546737,0.8408614082119931,1.0,1.0,0.3924442592774364,,,0.5,0.5,0.1889718208836006,0.2613281799160836,0.2552839497079716,0.5
ff_coverage_urban_fairness_fairness_2,5,1,,0,True,0.8706374884716187,0.8900393438716657,0.9043733130486712,1.0,1.0,0.3190829701240615,,,0.5,0.5,0.1450624378546169,0.1233397801254968,0.1286489708286367,0.5
ff_coverage_urban_fairness_fairness_zone,6,1,,0,True,0.7434930161834461,0.8477041105546737,0.8408614082119931,1.0,1.0,0.3924442592774364,,,0.5,0.5,0.1889718208836006,0.2613281799160836,0.2552839497079716,0.5
ff_coverage_urban_fairness_fairness_zone_2,6,1,,0,True,0.8706374884716187,0.8900393438716657,0.9043733130486712,1.0,1.0,0.3190829701240615,,,0.5,0.5,0.1450624378546169,0.1233397801254968,0.1286489708286367,0.5
ff_coverage_urban_fairness_zone,5,1,,0,True,0.7434930292809198,0.8477041105546737,0.8408614082119931,1.0,1.0,0.3924442699727138,,,0.5,0.5,0.1889715205759234,0.2613281799160836,0.2552839368752108,0.5
ff_coverage_urban_fairness_zone_2,5,1,,0,True,0.716407169626449,0.8507832029028891,0.8155125450428116,1.0,1.0,0.5439045768563858,,,0.5,0.5,0.1879353371300593,0.2871535091231974,0.2807408317116645,0.5
ff_coverage_urban_fairness_zone_3,5,1,,0,True,0.8706374890169631,0.8900393438716657,0.9043733130486712,1.0,1.0,0.3190829694023371,,,0.5,0.5,0.1450624378546169,0.1233397801254968,0.1286489702612043,0.5
ff_coverage_urban_fairness_zone_4,5,1,,0,True,0.9045385812815656,0.8903472720279935,0.9397306328287212,1.0,1.0,0.5148060336987015,,,0.5,0.5,0.1340247945046651,0.0642355165583348,0.0945444910793191,0.5
ff_coverage_urban_zone,4,1,,0,True,0.716407169626449,0.8507832029028891,0.8155125450428116,1.0,1.0,0.5439045768563858,,,0.5,0.5,0.1879353371300593,0.2871535091231974,0.2807408317116645,0.5
ff_coverage_urban_zone_2,4,1,,0,True,0.9045385812815656,0.8903472720279935,0.9397306328287212,1.0,1.0,0.5148060336987015,,,0.5,0.5,0.1340247945046651,0.0642355165583348,0.0945444910793191,0.5
