n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
10,0,3.8221317732718223,6.600210939790492,4.993151197118076,46,451,1.5499999999999936,1.119179600886905,1.0,2023-03-03_S1,least_busy
7,0,4.101640460566091,12.022433177036525,6.5688039919245815,46,316,1.5500000000000078,1.092405063291142,1.0,2023-03-04_S1,least_busy
6,0,5.08648829749972,15.32443593147171,7.622065272517905,46,276,1.4499999999999929,1.1590579710144986,1.0,2023-03-04_S2,least_busy
8,0,3.882651016205871,15.037084149691864,7.08990764914328,46,372,1.5500000000000018,1.0629032258064541,1.0,2023-03-05_S1,least_busy
5,0,3.4299027301588225,3.8992879430288725,3.446725492043383,46,225,1.449999999999994,1.2095555555555526,1.0,2023-03-05_S2,least_busy
3,0,3.0355130655755835,3.1160677935625554,3.029211834848807,46,143,1.3499999999999965,1.1664335664335652,1.0,2023-03-06_S0,least_busy
5,0,3.3317012493547926,4.667362788566947,3.4341500346494827,46,237,1.5500000000000065,1.1795358649789016,1.0,2023-03-06_S1,least_busy
12,0,3.382357005751019,5.52976907677714,4.268903842766414,46,544,1.4500000000000108,1.0742647058823538,1.0,2023-03-06_S2,least_busy
5,0,3.169051338302169,6.516677360645502,3.8548420426419936,46,220,1.3499999999999996,1.0,1.0,2023-03-07_S0,least_busy
4,0,6.541814080227336,13.989739860714975,7.844031266518285,46,188,1.5500000000000054,1.0997340425531905,1.0,2023-03-07_S1,least_busy
14,0,3.2664764737421117,7.556989407978859,4.20479907814608,46,646,1.4500000000000162,1.103637770897834,1.0,2023-03-07_S2,least_busy
11,0,2.9446171516639614,4.553674365262216,3.2939877429696582,46,513,1.3500000000000127,1.0,1.0,2023-03-08_S0,least_busy
15,0,2.6609009963974755,10.39638426475992,4.615205772151191,46,683,1.5499999999999805,1.1062225475841923,1.0,2023-03-08_S1,least_busy
33,0,3.8131071144658115,7.441005714059917,4.709782566332314,46,1429,1.4500000000000297,1.127606717984592,1.0,2023-03-08_S2,least_busy
13,0,4.009590231154707,6.107912407778616,3.909398664050614,46,601,1.3500000000000143,1.0387687188020054,1.0,2023-03-09_S0,least_busy
11,0,3.9358031917148115,5.516425907523148,4.898149997145884,46,508,1.5499999999999892,1.1497047244094452,1.0,2023-03-09_S1,least_busy
15,0,3.838202703652797,5.6467403307660975,4.062923691191922,46,673,1.4500000000000175,1.1642644873699757,1.0,2023-03-09_S2,least_busy
6,0,4.002238590155671,5.985623802885031,4.361864611861934,46,278,1.3500000000000045,1.0165467625899318,1.0,2023-03-10_S0,least_busy
5,0,3.5404895476589355,12.469939973635729,6.5983025143900225,46,231,1.5500000000000065,1.1294372294372315,1.0,2023-03-10_S1,least_busy
8,0,3.265435950868702,8.832100057880288,4.574995840524136,46,366,1.449999999999994,1.1446721311475505,1.0,2023-03-10_S2,least_busy
10,0,4.244862159394694,9.862081433922986,5.247636189185409,46,469,1.3500000000000119,1.0447761194029896,1.0,2023-03-11_S0,least_busy
