n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,p50_wait_min,p90_wait_min,avg_onscene_min,avg_transport_min,avg_turnaround_min,units,segment
6,0,4.207073663352035,6.0932884664518765,4.463235600619621,0.0,0.0,20.837122579403346,8.952062654075688,25.321262667719044,46,2023-03-10_S0
5,0,3.2505590575674423,10.404956987021288,5.630602665158621,0.0,0.0,18.006241728393803,20.883507667887,28.366962291343203,46,2023-03-10_S1
8,0,2.979571686845709,7.7976225303926805,4.128857480704421,0.0,0.0,19.023672642502817,10.840453410811968,26.242381060965563,46,2023-03-10_S2
10,0,4.252579778214475,9.409028584663249,5.16786855412681,0.0,0.0,18.08329101917458,7.4771827505859845,22.435473949673074,46,2023-03-11_S0
15,0,3.2505590575674423,4.182846460093572,3.311523298677019,0.0,0.0,18.96605150188161,6.426977919240307,23.684845409707698,46,2023-03-11_S1
18,0,2.9295882994847764,10.135866368408653,4.633067274842087,0.0,0.0,18.28975474874434,13.39235930842293,25.370193227808247,46,2023-03-11_S2
16,0,4.102074549231183,14.079719583739767,5.918525701497776,0.0,0.0,20.778111470910492,14.295568108338342,29.836952755380096,46,2023-03-12_S1
22,0,3.0332783823181337,5.578846309455713,3.813932671824621,0.0,0.0,18.134247285067037,5.957036144567866,23.73422686015268,46,2023-03-12_S2
8,0,3.0844136770965562,4.824228240413386,3.4013390338851948,0.0,0.0,18.589257280170926,8.621024543314746,27.9097010979697,46,2023-03-13_S0
15,0,3.6447823734140314,11.395290844934081,5.033793691896337,0.0,0.0,19.90221752161833,17.84833861327919,22.43585896386986,46,2023-03-13_S2
9,0,6.367395086449669,7.150531072080793,4.952457688336086,0.0,0.0,17.41995596701453,10.425287049242776,19.371804502000977,46,2023-03-14_S0
6,0,3.6045585674346414,9.587058823235665,5.214253829233697,0.0,0.0,20.574427583120535,9.210403242768576,21.16974951805053,46,2023-03-14_S1
20,0,3.0864305989520826,5.506405214869022,3.8299826832097494,0.0,0.0,19.088457577951836,8.405057972878884,31.1110789834428,46,2023-03-14_S2
6,0,4.173821397294542,14.16761105268913,6.782239847076483,0.0,0.0,16.322525038073117,10.219525289071761,24.993034162052776,46,2023-03-15_S0
18,0,2.697076670672087,3.561033999238184,2.834149635482852,0.0,0.0,21.334420636728975,9.3030646341426,19.557928040884818,46,2023-03-15_S1
19,0,3.0250038154596233,5.676947560530849,3.3553355557608002,0.0,0.0,21.532611959245607,8.756837937163107,25.435478961737612,46,2023-03-15_S2
16,0,3.3688435750916876,5.600926065363962,3.8700900874538533,0.0,0.0,19.200575562340404,5.125972482885258,24.608695964615755,46,2023-03-16_S0
