segment,hour,n,mean,p50,p90
2024-06-25_S1,11,1,12.046723370365655,12.046723370365655,12.046723370365655
2024-06-26_S1,11,4,27.73887675747996,24.943200245718213,39.14971905635396
2024-06-27_S1,11,2,18.182991222233362,18.182991222233362,19.004843683665467
2024-06-28_S1,11,1,11.740642337509769,11.740642337509769,11.740642337509769
2024-06-29_S1,11,4,18.440310825750682,18.091313002728242,23.567436786222125
2024-06-30_S1,11,2,19.42738827154573,19.42738827154573,26.081394235542426
2024-07-01_S1,11,2,30.293823480688165,30.293823480688165,30.908479918857008
2024-07-03_S1,11,4,20.134091424910043,20.24149296670273,23.86222149416042
2024-07-04_S1,11,5,26.895985577304224,19.216078354667964,43.118131136564244
2024-07-06_S1,11,1,12.121138005176668,12.121138005176668,12.121138005176668
2024-07-07_S1,11,1,31.735185921130913,31.735185921130913,31.735185921130913
2024-07-08_S1,11,2,23.832639805790716,23.832639805790716,32.67291179259753
2024-07-09_S1,11,6,19.521765827353523,18.354927446061847,24.698186694451305
2024-07-10_S1,11,2,26.735875210145245,26.735875210145245,38.10699530385337
2024-07-11_S1,11,3,28.25330505586825,30.04255259619276,30.450247842136843
2024-07-13_S1,11,1,20.42036744899852,20.42036744899852,20.42036744899852
2024-07-14_S1,11,1,29.95799830695453,29.95799830695453,29.95799830695453
2024-07-15_S1,11,4,29.45584106681921,25.38523403668527,47.65182776110939
2024-07-17_S1,11,2,40.44528331581611,40.44528331581611,42.55028700020284
2024-07-18_S1,11,1,24.897813349290224,24.897813349290224,24.897813349290224
2024-07-19_S1,11,1,28.328492872131854,28.328492872131854,28.328492872131854
2024-07-20_S1,11,4,23.973244544241428,22.701908542883316,29.64583879871477
2024-07-21_S1,11,4,22.566677778133165,20.770600793445972,33.04620398507168
2024-07-22_S1,11,1,18.177182150758952,18.177182150758952,18.177182150758952
2024-07-23_S1,11,1,17.919032801584116,17.919032801584116,17.919032801584116
2024-07-24_S1,11,6,23.542746558044076,22.25594720165585,32.18298835059783
2024-07-26_S1,11,1,22.3184076952971,22.3184076952971,22.3184076952971
2024-07-28_S1,11,1,32.68760281545618,32.68760281545618,32.68760281545618
2024-07-30_S1,11,6,22.076315257988316,18.7205223068123,33.79444181439393
2024-07-31_S1,11,2,17.308376793393023,17.308376793393023,19.02949049786262
2024-08-01_S1,11,2,22.582303063807483,22.582303063807483,24.18162325910986
2024-08-02_S1,11,1,25.280117507447173,25.280117507447173,25.280117507447173
2024-08-03_S1,11,5,19.54478811875062,18.40048608764601,26.543292708794525
2024-08-04_S1,11,2,17.421052332143912,17.421052332143912,21.313179643743904
2024-08-05_S1,11,3,27.75056232154644,20.003656766520166,41.995733302112825
2024-08-06_S1,11,3,37.81115174917144,32.8085404444012,45.67043223888971
2024-08-07_S1,11,2,30.691435876833395,30.691435876833395,32.5193970130682
2024-08-08_S1,11,3,29.188371232096898,31.71752862096281,40.20790999511844
2024-08-09_S1,11,1,28.586836808320943,28.586836808320943,28.586836808320943
2024-08-10_S1,11,2,21.663794834976763,21.663794834976763,24.26427241751198
2024-08-11_S1,11,2,15.90473550103534,15.90473550103534,18.318833891669694
2024-08-12_S1,11,1,16.093563963031418,16.093563963031418,16.093563963031418
2024-08-13_S1,11,6,28.017734549859224,24.249363673404808,43.65744764466437
2024-08-14_S1,11,3,33.16783763134285,29.304976068241736,47.02201206169129
2024-08-15_S1,11,2,25.569028774681833,25.569028774681833,25.90895408240276
2024-08-16_S1,11,5,24.488266975347578,22.671835252718207,33.86609565402274
2024-08-17_S1,11,1,19.137393611618606,19.137393611618606,19.137393611618606
2024-08-18_S1,11,1,28.84815043418138,28.84815043418138,28.84815043418138
2024-08-19_S1,11,1,15.579171496367051,15.579171496367051,15.579171496367051
2024-08-20_S1,11,4,31.19578594318397,32.672198042684215,40.032772422121184
2024-08-22_S1,11,1,29.079980634223126,29.079980634223126,29.079980634223126
2024-08-23_S1,11,1,17.152970818883404,17.152970818883404,17.152970818883404
2024-08-25_S1,11,5,25.920525111992582,25.778375610600207,31.421028428613823
2024-08-26_S1,11,2,16.264605249343553,16.264605249343553,19.298551346423594
2024-08-27_S1,11,10,23.4188928130658,21.800944056488685,33.15713966484512
2024-08-28_S1,11,4,24.269631688301313,23.394018677017637,33.70912206004741
2024-08-29_S1,11,7,27.51040452911538,23.425770605481624,41.46727519023825
2024-08-30_S1,11,2,16.452781799090072,16.452781799090072,17.591011101918458
2024-08-31_S1,11,1,39.238767936388655,39.238767936388655,39.238767936388655
2024-09-01_S1,11,2,15.44929861546558,15.44929861546558,18.895021894339585
2024-09-02_S1,11,1,19.533485560269114,19.533485560269114,19.533485560269114
2024-09-03_S1,11,4,26.296353978967517,26.353883700993748,32.20255067451038
2024-09-04_S1,11,4,16.846089408890776,16.33236479882646,18.717259222126412
2024-09-05_S1,11,4,29.374151522710342,26.24433730346822,40.46543692558597
2024-09-06_S1,11,1,28.19896028450086,28.19896028450086,28.19896028450086
2024-09-08_S1,11,3,29.344886360336975,25.288160296199287,37.41919239035352
2024-09-10_S1,11,6,30.939269950668436,27.07777411201716,41.22773222200149
2024-09-11_S1,11,1,12.665687874672049,12.665687874672049,12.665687874672049
2024-09-12_S1,11,2,18.514654792310306,18.514654792310306,22.905695924869285
2024-09-13_S1,11,4,29.723178629702883,29.63982423636739,38.87516025728515
2024-09-15_S1,11,3,20.317053787771304,20.914955043705362,27.374592085916934
2024-09-16_S1,11,1,28.758856402913963,28.758856402913963,28.758856402913963
2024-09-17_S1,11,5,24.582307899538296,25.01738341047371,27.331705033483285
2024-09-18_S1,11,3,28.423072928534236,33.57154833246217,34.26791229048835
2024-09-21_S1,11,4,30.38592543720155,30.1900714985809,33.069901066733415
2024-09-22_S1,11,5,29.172388680310178,24.994372025348742,41.387281661728636
2024-09-23_S1,11,3,17.471621990230428,16.224734526883946,19.54973045516476
2024-09-24_S1,11,1,27.739084602445455,27.739084602445455,27.739084602445455
2024-09-25_S1,11,5,20.873233947660047,24.022409987220612,25.637406999889325
2024-09-27_S1,11,2,19.280545517345224,19.280545517345224,20.077887374515804
2024-09-28_S1,11,3,22.84984341519265,24.95064126190433,28.006567202408334
2024-09-29_S1,11,2,19.147814156029014,19.147814156029014,22.645523086599464
2024-10-01_S1,11,1,31.014480292074435,31.014480292074435,31.014480292074435
2024-10-02_S1,11,3,20.927514556691843,18.522763266130305,25.8599316396247
2024-10-03_S1,11,6,23.25016323032435,22.038048731639208,32.32678208737696
2024-10-05_S1,11,4,27.111112151742002,26.00610604267477,39.307584769074396
2024-10-07_S1,11,5,33.629467577089166,34.88492037468305,51.641751656185974
2024-10-08_S1,11,1,42.67004270503746,42.67004270503746,42.67004270503746
2024-10-09_S1,11,2,33.47355924151398,33.47355924151398,39.56900118667273
2024-10-10_S1,11,4,27.42435537628822,22.652004256989898,43.05149974299408
2024-10-11_S1,11,2,34.41595742507959,34.41595742507959,37.16249452281603
2024-10-12_S1,11,3,31.927865303923905,29.55416258050594,36.83602106016883
2024-10-13_S1,11,2,22.35461643708185,22.35461643708185,22.995687639979018
2024-10-14_S1,11,5,29.546261206331927,28.065284268288373,43.512670194927985
2024-10-15_S1,11,2,24.414454308386386,24.414454308386386,28.192330845590106
2024-10-16_S1,11,3,24.324193222552385,19.831828577470866,35.73464248426616
2024-10-17_S1,11,4,28.349606941418255,26.323960207172217,37.722818332431586
2024-10-18_S1,11,8,23.32611186795251,21.19314356860167,33.965679498642956
2024-10-22_S1,11,1,22.242908836561064,22.242908836561064,22.242908836561064
2024-10-23_S1,11,8,24.64446057889119,19.72994358555169,38.33867273341164
2024-10-24_S1,11,4,34.406610524586114,29.846106069810553,52.94670808288157
2024-10-25_S1,11,6,26.62727268585677,26.6726759357215,35.17917288041863
2024-10-26_S1,11,2,18.058254763244395,18.058254763244395,18.340958444027017
2024-10-28_S1,11,2,18.295415015855163,18.295415015855163,20.189007872958307
2024-10-30_S1,11,5,38.231199020864764,28.269058282226382,63.61734962002805
2024-10-31_S1,11,9,26.52591196185694,28.155746416257518,36.59406596476906
2024-11-01_S1,11,2,28.040714316142964,28.040714316142964,33.01545768811134
2024-11-02_S1,11,5,25.490385518620478,18.445450702806504,42.537967157582365
2024-11-03_S1,11,1,20.00946301473173,20.00946301473173,20.00946301473173
2024-11-04_S1,11,2,15.626514559765699,15.626514559765699,17.1717607037159
2024-11-06_S1,11,6,27.012558962754593,22.87860300108459,41.36433862191196
2024-11-07_S1,11,2,35.63890260015298,35.63890260015298,48.45407046353696
2024-11-08_S1,11,3,17.218207594679914,14.540510079883429,22.48444128397252
2024-11-09_S1,11,4,21.969095897967875,23.366146990343793,23.647123273139357
2024-11-11_S1,11,1,18.884964937972583,18.884964937972583,18.884964937972583
2024-11-12_S1,11,3,26.495118652562088,20.768747569887957,37.67986004481447
2024-11-13_S1,11,4,26.16747360316106,26.233264429921874,30.250851744008603
2024-11-14_S1,11,8,23.74179114899819,20.75007677948812,36.01024427652462
2024-11-15_S1,11,2,28.14762499318816,28.14762499318816,30.618442679250567
2024-11-17_S1,11,1,36.48026196857292,36.48026196857292,36.48026196857292
2024-11-18_S1,11,3,24.711315531343086,27.84796365090302,30.697347392309737
2024-11-19_S1,11,1,19.8330676451695,19.8330676451695,19.8330676451695
2024-11-20_S1,11,7,33.179054286744545,24.81148653655016,60.27737993799897
2024-11-23_S1,11,3,25.906880207243972,23.92230484661635,31.1536748146413
2024-11-25_S1,11,1,19.408880653284587,19.408880653284587,19.408880653284587
2024-11-26_S1,11,2,33.682264814514824,33.682264814514824,40.42459809445461
2024-11-27_S1,11,2,21.376045634767756,21.376045634767756,22.80634629408738
2024-11-28_S1,11,2,27.61148314107777,27.61148314107777,28.94314898447662
2024-12-01_S1,11,2,14.263126999583971,14.263126999583971,17.170661356057284
2024-12-02_S1,11,1,26.772348313107916,26.772348313107916,26.772348313107916
2024-12-30_S1,11,5,31.26212249392615,28.593511082035025,41.057134868441445
2024-12-31_S1,11,2,30.65070632323681,30.65070632323681,37.45687914814609
2025-01-02_S1,11,4,30.815581643609708,31.81861618102511,38.46286505077511
2025-01-03_S1,11,4,19.95143898359437,19.27644224658319,24.99313652544836
2025-01-04_S1,11,4,28.259172011587694,29.057552305992385,40.69541520495501
2025-01-06_S1,11,6,22.224307359608094,19.97907915758438,31.158005359136343
2025-01-07_S1,11,4,31.25588629452632,31.049941411225824,44.87659789485026
2025-01-08_S1,11,1,27.494312487813584,27.494312487813584,27.494312487813584
2025-01-09_S1,11,2,22.12702526528236,22.12702526528236,28.526700478837114
2025-01-10_S1,11,2,20.54398974334369,20.54398974334369,20.606043161965854
2025-01-11_S1,11,5,19.436064088793543,21.44928368027275,23.434977686644505
2025-01-13_S1,11,2,30.563478993069566,30.563478993069566,32.535242351766406
2025-01-14_S1,11,3,22.5633835007695,16.126959861222023,35.2027912515119
2025-01-16_S1,11,2,25.463920640179403,25.463920640179403,28.50318579400716
2025-01-17_S1,11,3,21.771720638359085,21.253785770916068,24.19370526612979
2025-01-18_S1,11,7,21.885315875298968,19.971394070791362,33.08970886190687
2025-01-19_S1,11,1,16.533659566016986,16.533659566016986,16.533659566016986
2025-01-20_S1,11,3,28.527881340936066,25.555693306226253,44.22096289024211
2025-01-21_S1,11,6,33.52283945064087,29.579212539667274,53.27350755958671
2025-01-22_S1,11,2,14.992952428858882,14.992952428858882,16.288469256421696
2025-01-23_S1,11,2,37.29003734481595,37.29003734481595,50.91980768062779
2025-01-24_S1,11,5,17.96754609577621,14.698574883957818,24.579226417411594
2025-01-25_S1,11,3,22.480018889936122,14.093131165196843,35.3046409037909
2025-01-26_S1,11,4,34.45426750479878,34.07293666251424,49.416562796479134
2025-01-27_S1,11,4,24.76009696552923,23.883869295983196,32.70613818108063
2025-01-28_S1,11,2,26.93521671465215,26.93521671465215,27.420261942021256
2025-01-29_S1,11,1,16.336429308560604,16.336429308560604,16.336429308560604
2025-01-31_S1,11,5,22.640856574521813,20.22220110089134,27.347544013882665
2025-02-01_S1,11,1,17.849221587708982,17.849221587708982,17.849221587708982
2025-02-02_S1,11,4,17.664443026848918,17.077776736944653,22.923562383092595
2025-02-03_S1,11,2,31.230391352071788,31.230391352071788,35.73944865175162
2025-02-04_S1,11,4,21.105178693929226,20.777174043564678,25.483567943030394
2025-02-06_S1,11,6,25.9677000010284,24.54694713207123,34.545656637592465
2025-02-07_S1,11,5,18.85232223602002,15.957919357014951,24.80107375613287
2025-02-08_S1,11,1,16.911066824768298,16.911066824768298,16.911066824768298
2025-02-10_S1,11,3,25.442596862328532,24.896665871696754,30.40376004465053
2025-02-11_S1,11,4,19.817394295846242,18.188630449070374,27.779746872011994
2025-02-12_S1,11,1,22.304872924197092,22.304872924197092,22.304872924197092
2025-02-13_S1,11,1,14.697183728989316,14.697183728989316,14.697183728989316
2025-02-14_S1,11,2,20.679582985631434,20.679582985631434,24.646474281781817
2025-02-15_S1,11,3,20.21363828715395,19.6685383982015,21.248142581222293
2025-02-17_S1,11,1,13.82866650059131,13.82866650059131,13.82866650059131
2025-02-18_S1,11,4,20.009304189569203,16.593613752671118,29.796077120348194
2025-02-19_S1,11,5,27.885939311085423,25.42103877904122,42.98497756463734
2025-02-20_S1,11,3,26.572184253403453,22.9537989574279,34.2805005987776
2025-02-21_S1,11,6,29.43908615575198,29.17691593967811,37.58110267873275
2025-02-22_S1,11,5,31.991115342538688,35.14604879397784,39.35368909787177
2025-02-24_S1,11,4,32.92012032375126,31.108884705019406,43.43682475795368
2025-02-25_S1,11,4,26.33981654594724,23.31585866212913,40.26488443208652
2025-02-26_S1,11,5,29.60117852431504,24.651725650301838,43.68358516701499
2025-02-27_S1,11,5,20.005078195013095,17.06536586941231,27.176068071040085
2025-02-28_S1,11,3,19.77702338673015,21.453778930471895,23.27032249613823
2025-03-01_S1,11,4,23.403765693859533,23.4144975374861,33.34899182349625
2025-03-02_S1,11,1,40.316032400876665,40.316032400876665,40.316032400876665
2025-03-03_S1,11,2,25.60974922149221,25.60974922149221,26.95006618758018
2025-03-04_S1,11,3,38.15602449008986,30.749430153413808,61.83367508520389
2025-03-06_S1,11,8,22.836329273568314,18.651737399674197,35.06322344333076
2025-03-07_S1,11,3,21.58829287911965,23.801519625478512,26.65427147769272
2025-03-08_S1,11,3,22.01058587604763,23.307669899501256,24.663531674233177
2025-03-09_S1,11,3,31.282417335728713,35.02025967136025,38.054538785209616
2025-03-10_S1,11,3,18.039507526246023,18.09165786318458,19.423095538739396
2025-03-11_S1,11,2,46.97657136031012,46.97657136031012,50.66691707977865
2025-03-12_S1,11,2,18.436888933201914,18.436888933201914,19.186999748764418
2025-03-13_S1,11,4,32.182847174560095,33.535666142075776,38.33096219277157
2025-03-14_S1,11,2,17.07132311063878,17.07132311063878,19.92212674846115
2025-03-15_S1,11,8,27.18256315175803,28.428210634951252,38.209362254944764
2025-03-16_S1,11,2,20.892548109515776,20.892548109515776,25.382171420837917
2025-03-17_S1,11,2,18.22410638438918,18.22410638438918,20.84689986194754
2025-03-18_S1,11,5,22.786777334295746,20.630903243034624,29.57955144110701
2025-03-19_S1,11,2,26.36694287599196,26.36694287599196,28.676781911269572
2025-03-20_S1,11,3,28.355111833632094,27.906781467689694,33.43582763934321
2025-03-21_S1,11,2,20.3353296886022,20.3353296886022,24.561780439466336
2025-03-22_S1,11,4,20.521564574703902,21.141672194491704,24.43266920877035
2025-03-24_S1,11,4,19.080595943475394,17.761924993694983,23.537160491328944
2025-03-28_S1,11,4,20.261574546942175,20.171422132559528,22.66516887921456
2025-03-29_S1,11,6,20.688969027828758,22.455247087506233,27.12478868725044
2025-03-30_S1,11,2,20.88395962068723,20.88395962068723,24.226189621175315
2025-03-31_S1,11,1,45.009906410984144,45.009906410984144,45.009906410984144
2025-04-01_S1,11,7,19.009070501604633,17.120469166486565,24.72507391412026
2025-04-02_S1,11,3,26.186637632506848,15.044770784292641,44.0751667364754
2025-04-03_S1,11,3,41.81417117776339,46.27079636200688,47.80012849377712
2025-04-04_S1,11,3,21.464771557459542,19.694757761622906,28.36535522934117
2025-04-05_S1,11,6,31.07140312678761,32.471744579688774,43.765584400699005
2025-04-06_S1,11,4,21.04857638827988,21.15064272653393,26.18464405131
2025-04-07_S1,11,10,21.893901044392727,20.55091591091574,30.416049186859507
2025-04-08_S1,11,3,19.13029820540948,20.032767370993454,20.032871035586183
2025-04-09_S1,11,11,22.010481062394902,21.676500985615114,29.863995382424378
2025-04-10_S1,11,3,27.289635934060723,28.986206853108314,33.34855694741525
2025-04-11_S1,11,4,20.834720253827804,19.590278114949335,27.616369950580804
2025-04-12_S1,11,9,30.5726609009134,29.188635381548494,45.70784214119191
2025-04-13_S1,11,1,18.16616016726485,18.16616016726485,18.16616016726485
2025-04-14_S1,11,3,15.13705464576554,15.285830873201151,18.100327487047497
2025-04-15_S1,11,3,30.606584754047333,33.84872519720744,37.74719003302118
2025-04-16_S1,11,7,30.62534462105151,36.42274413522993,43.889094117598205
2025-04-17_S1,11,3,15.820535548365262,15.922875802133959,16.1478823081442
2025-04-18_S1,11,5,28.42736555528948,24.264137184186588,43.44927106927299
2025-04-19_S1,11,1,44.09646390821404,44.09646390821404,44.09646390821404
2025-04-20_S1,11,3,18.868019193843537,15.65940495007328,24.025624267911546
2025-04-21_S1,11,4,22.27767140800504,20.147201408611533,29.842646569702488
2025-04-22_S1,11,6,26.639226998153784,25.4936635777689,39.44370027222406
2025-04-23_S1,11,3,28.414425894430412,33.99920399190037,38.445650404193366
2025-04-24_S1,11,5,21.662987725097516,19.45605625974137,28.06920592139363
2025-04-25_S1,11,3,21.743289611739346,20.583947922933884,29.64891284393988
2025-04-26_S1,11,2,18.476842825078997,18.476842825078997,21.188951761524947
2025-04-27_S1,11,4,24.895138398836398,26.07544418906445,29.864070321556664
2025-04-28_S1,11,4,20.82845689648101,19.63344031652749,26.04976274481
2025-04-29_S1,11,6,31.56501297622665,28.981513615133032,41.15962763024191
2025-04-30_S1,11,5,25.836779596131,19.70646184023767,37.71673162003036
2025-05-02_S1,11,3,23.58796408169476,22.50462681337216,25.879255990434913
2025-05-03_S1,11,5,20.921514764531008,22.92014150394391,26.695624150406694
2025-05-04_S1,11,4,18.656484169500505,19.828182539381714,20.519271176322707
2025-05-05_S1,11,5,19.480353197734697,12.523490156561715,31.708376234816694
2025-05-06_S1,11,3,16.85401620156929,16.48132209361488,19.84113906650506
2025-05-07_S1,11,2,23.05066277928514,23.05066277928514,23.309434454549056
2025-05-08_S1,11,3,18.268676340436233,17.18131754819171,22.65606772893518
2025-05-09_S1,11,4,22.241211439242797,19.8177322160894,27.39999817040276
2025-05-10_S1,11,3,27.87973067378037,30.318198656604746,32.78197927533453
2025-05-11_S1,11,8,29.171246308817135,26.371046605466006,38.782327121410084
2025-05-12_S1,11,3,19.658913997621834,18.51656366047426,25.513214830854835
2025-05-13_S1,11,4,27.149458676487487,27.399935844601117,33.13021247407723
2025-05-14_S1,11,4,33.63299577890981,32.94483984287394,41.37309087376198
2025-05-15_S1,11,6,24.99769118794342,25.062121500669093,37.78443560434653
2025-05-16_S1,11,5,24.660672756191833,23.868266360340268,32.04701096951581
2025-05-17_S1,11,2,40.114101635255835,40.114101635255835,49.036779882858795
2025-05-18_S1,11,5,36.60166363229965,22.753992720414246,67.03388902156071
2025-05-19_S1,11,7,27.674250704584665,29.45607554759079,42.45417631049599
2025-05-20_S1,11,3,25.280578792530463,27.698369300565766,29.196853002195958
2025-05-21_S1,11,3,32.660109084742366,28.331112693339488,42.42187050344322
2025-05-22_S1,11,6,18.125799299362296,17.68437193417317,24.6799915859391
2025-05-23_S1,11,6,23.208129976524145,19.374524697780707,35.757916561909525
2025-05-24_S1,11,2,22.892457503221458,22.892457503221458,26.178742758287534
2025-05-25_S1,11,3,32.204570793674954,35.42959630776912,39.56487822509468
2025-05-26_S1,11,1,23.590744282252963,23.590744282252963,23.590744282252963
2025-05-27_S1,11,2,19.194461291051674,19.194461291051674,22.31237954045764
2025-05-28_S1,11,4,22.05208087005444,20.565326678504107,26.36827940290783
2025-05-29_S1,11,6,18.63694418117485,18.018061867687997,25.856104561799647
2025-05-30_S1,11,5,27.31155517528049,27.271484449835047,38.27338494409928
2025-05-31_S1,11,4,22.801802551690045,21.134799502860552,33.29745414003058
2025-06-01_S1,11,2,20.821113947393574,20.821113947393574,22.925823713534573
2025-06-02_S1,11,3,22.591054327704114,18.821041926041218,30.869778476895195
2025-06-03_S1,11,4,21.468588032947867,21.674723882972255,27.772851824299153
2025-06-04_S1,11,2,16.632069077524804,16.632069077524804,17.492402480341493
2025-06-06_S1,11,4,27.166627475490806,27.343465853536202,38.772871786857905
2025-06-07_S1,11,5,20.607764335761527,22.22167899775441,27.703084445075312
2025-06-08_S1,11,2,24.926417537892384,24.926417537892384,31.221038389537384
2025-06-09_S1,11,4,19.04863898746595,18.160620072987257,23.809641168802607
2025-06-10_S1,11,5,24.37494638326858,25.327604835790652,34.43325901066889
2025-06-18_S1,11,8,26.6635496248309,24.034249813428268,40.53724498733941
2025-06-19_S1,11,11,22.394571273066333,20.130847004281634,32.98189481503295
2025-06-20_S1,11,9,22.672951749004618,20.33114986198104,34.364183939782066
2025-06-21_S1,11,6,22.22536933609589,21.393682951371442,30.86760134210212
2025-06-22_S1,11,5,27.471810200907782,28.06986553261502,36.25526846045307
2025-06-23_S1,11,8,19.410989028966377,18.391995763836384,26.387440958872624
2025-06-24_S1,11,8,19.417972361124495,20.66463885369015,24.16249621066338
2025-06-25_S1,11,3,23.32392772343964,17.787726453007636,34.29446140865641
2025-06-26_S1,11,5,25.760005295451016,27.54662596687282,31.383978893416
2025-06-27_S1,11,13,27.702241004646137,21.92727639150201,35.57318551335486
2025-06-28_S1,11,12,20.822067408270392,22.778521315545813,25.52108802828633
2025-06-29_S1,11,9,23.859933507999674,20.90105419618749,34.70270269551876
2025-06-30_S1,11,5,23.13983545582566,22.398582128616674,29.58056418552579
2025-07-01_S1,11,7,22.470808115014012,19.231787534452394,35.71564618317266
2025-07-02_S1,11,8,26.39898129119255,25.704002443364253,36.03198644262706
2025-07-03_S1,11,6,27.02123513132028,26.733088874909363,36.40460895320675
2025-07-04_S1,11,7,24.16883080568673,19.45199399065102,38.40820959953924
2025-07-05_S1,11,4,21.954154155871137,20.01709634414452,30.332503473148062
2025-07-06_S1,11,5,29.242834798633616,30.896135456500332,38.22499522785803
2025-07-09_S1,11,6,27.796829206912093,26.98408837999387,39.433542204979375
2025-07-10_S1,11,6,19.05305471930599,17.575809203430232,26.85004272898204
2025-07-11_S1,11,13,23.358554376959948,19.136997086685454,33.960756747366894
2025-07-13_S1,11,7,21.97883740263121,25.359161505560472,29.037373556700903
2025-07-14_S1,11,6,22.015411166707864,16.140157205948448,35.56115121991462
2025-07-15_S1,11,4,24.026257386036534,24.76098056102004,29.224959003953874
2025-07-16_S1,11,5,23.068743031867577,23.889021246400873,28.457613984673877
2025-07-17_S1,11,5,14.936866563081395,15.224352306988067,16.460680862747385
2025-07-18_S1,11,9,25.172320497123025,20.71516217273917,40.70283035638552
2025-07-19_S1,11,15,22.457039978751155,23.40256252526058,27.197289912750158
2025-07-20_S1,11,7,22.92448551728315,21.208241145078965,32.18282998322327
2025-07-21_S1,11,10,24.098388680441477,22.891001636035426,31.019573219875575
2025-07-22_S1,11,11,20.435995613538804,20.29773635869723,26.449259461233147
2025-07-23_S1,11,9,22.94395087032392,22.448640049564105,35.30459310528778
2025-07-24_S1,11,10,24.373517776284004,22.183612894902982,34.90180994786367
2025-07-25_S1,11,11,26.49566805028625,22.98498233800202,41.42297577643428
2025-07-26_S1,11,7,27.122351342610873,29.242262226830636,34.61705481396851
2025-07-27_S1,11,4,20.885574790742666,17.90280450920674,29.1421420673951
2025-07-28_S1,11,8,25.39065725789522,21.94354463418917,43.089813965848876
2025-07-31_S1,11,5,25.572914037733497,24.7448170089042,32.984242321193484
2025-08-01_S1,11,12,23.464699982049044,19.907762603559387,40.320770929113316
2025-08-02_S1,11,12,23.248429282306645,18.05708204944747,42.94374850771116
2025-08-03_S1,11,7,24.208997958592203,25.37831666206202,29.932473789899714
2025-08-04_S1,11,4,21.011883850502905,19.9075027876897,28.46422923796297
2025-08-05_S1,11,15,25.307003857472477,22.97221868814036,35.91435051551628
2025-08-07_S1,11,5,26.74255561894005,22.744488138515905,44.066234985368084
2025-08-08_S1,11,2,22.731679482525607,22.731679482525607,25.261522256736146
2025-08-09_S1,11,7,23.019372015844617,27.05103484714457,31.143983021198707
2025-08-10_S1,11,4,28.596674476145385,30.447561602237393,35.90283764990379
2025-08-11_S1,11,9,30.014481661941886,26.766779101720132,42.47878718692707
2025-08-12_S1,11,14,24.67608794366118,23.216767194241378,34.35908961500999
2025-08-13_S1,11,9,27.872636303220258,25.184821286489495,34.73228931248903
2025-08-15_S1,11,9,21.28540462219742,19.51649290641926,30.175404091483113
2025-08-16_S1,11,7,23.93453024635004,21.60133073052016,32.281857332659605
2025-08-17_S1,11,7,28.429392975276617,27.919916241524138,45.04046360896312
2025-08-18_S1,11,3,25.49029989486499,23.460122644296277,30.132155346053278
2025-08-19_S1,11,5,13.675725885786681,13.556717831485365,15.068543889892078
2025-08-20_S1,11,10,28.725632071492385,27.63824604666253,42.86642241455976
2025-08-22_S1,11,8,29.253033767110328,29.422500596075878,39.08316595649305
2025-08-23_S1,11,3,29.144157545756297,19.863145265168974,42.886468211955
2025-08-24_S1,11,10,25.447997698808503,24.167785274292058,39.482466510379254
2025-08-25_S1,11,20,22.711161972266193,18.727767519594558,38.70295644926405
2025-08-26_S1,11,8,24.85072784887252,24.370884090819327,33.66206285853438
2025-08-27_S1,11,7,23.360336062107645,20.15553545522917,38.59792247695613
2025-08-28_S1,11,7,20.845877502375313,20.39045837888581,26.177244111398796
2025-08-29_S1,11,13,21.57090617292217,20.421249024542785,31.621572383976286
2025-08-30_S1,11,7,31.465757635647474,34.8061538395155,42.22649233609186
2025-08-31_S1,11,8,22.567689396458356,19.1602283826552,34.63593087061181
2025-09-01_S1,11,6,30.410282713886843,26.128617295940586,46.46592783783424
2025-09-02_S1,11,16,24.9596848757859,21.564513623990756,38.80438709053816
2025-09-03_S1,11,10,25.543698740996156,24.826985588248544,34.73086360011704
2025-09-04_S1,11,5,19.662862768673754,21.0709067198337,21.99468240592204
2025-09-05_S1,11,12,29.431301060880926,26.68032996689691,43.13164897441331
2025-09-06_S1,11,6,24.480851789655883,23.37144153470614,33.37762959731661
2025-09-14_S1,11,1,14.467432310060248,14.467432310060248,14.467432310060248
2025-09-15_S1,11,11,20.40014522229333,18.180609471961855,30.29368283327325
2025-09-16_S1,11,11,20.914337615422223,15.941288357500504,29.757626017548017
2025-09-17_S1,11,10,23.35082059775512,21.773336850977316,31.42535433663481
2025-09-18_S1,11,7,31.868221269341152,24.276775847082796,52.979616551088846
2025-09-19_S1,11,5,25.4644793868594,22.6638603885298,37.982527607095946
2023-01-18_S1,12,4,22.343696508352835,20.00298730746692,30.750241121957973
2023-01-19_S1,12,2,19.555342067525725,19.555342067525725,24.48620036330088
2023-01-21_S1,12,1,26.328466490359407,26.328466490359407,26.328466490359407
2023-01-22_S1,12,3,20.308944521673805,21.0151902405844,22.87282800760423
2023-01-23_S1,12,1,11.210509769352393,11.210509769352393,11.210509769352393
2023-01-24_S1,12,4,27.343574309461015,26.95037582390422,39.09696319391561
2023-01-27_S1,12,5,21.053060061966608,19.9706606292036,26.955269736609797
2023-01-28_S1,12,1,14.230072171124048,14.230072171124048,14.230072171124048
2023-01-29_S1,12,1,43.181074926652855,43.181074926652855,43.181074926652855
2023-02-01_S1,12,5,25.896896251082786,19.330775317894236,40.163403714595376
2023-02-02_S1,12,1,10.9312754011837,10.9312754011837,10.9312754011837
2023-02-03_S1,12,4,34.095566805825165,37.352453958896376,39.200932370785786
